"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8"
"315.13561",0.0028645,0.012136,-0.008334,-0.010044,-0.011472,0.010424,0.0084977,0.00042527
"315.16769",-0.00022764,-0.0017616,0.0078952,-0.004992,0.0061191,0.001226,0.0032872,0.0001267
"315.12444",0.020168,0.0068755,-0.012517,-0.0038794,-0.0056625,-0.022464,-0.0052133,-0.0012105
"316.96802",-0.0037997,0.0001309,-0.0071996,-0.0056927,0.0077809,-0.00089381,-0.0071304,0.0011373
"317.14695",-0.01214,-0.00052646,0.0048602,0.0010342,-0.0071667,-0.0030836,-0.0078947,0.00018036
"317.15102",0.0017305,0.011845,-0.0027041,-0.0069349,-0.0012814,6.4922e-05,0.0024201,0.0036772
"318.16744",-0.00037717,-0.0068773,0.0085407,-0.0022811,0.0045379,0.0056458,-0.0043663,-0.00084635
"321.13235",-0.0059299,-0.0070357,-0.0072234,0.0050237,0.0066379,0.0027688,-0.0021379,-0.00013494
"321.14602",0.010442,0.023895,-0.0013558,-0.0047346,0.0035947,0.0042967,-0.0019788,0.001736
"321.24382678",0.0071573,0.0079358,-0.0028951,0.0036068,0.0091648,0.0059214,0.0012919,-0.0013575
"323.07722",0.0027505,0.013416,0.012323,0.0038956,0.0049486,-0.00038146,-0.016756,0.0018142
"323.09906",-4.9742e-05,0.0072061,-0.003017,-0.0049663,-0.00044128,-0.00878,-0.0011922,0.0031446
"323.22312",0.011674,0.0028979,0.0043056,-2.0878e-05,-0.0015013,0.0024748,0.00038631,-0.0030133
"324.02341",-0.001373,0.0039021,-0.0015956,0.0012363,-8.8054e-05,-0.0015929,0.0075668,-0.0010824
"324.16524",0.027743,0.0054684,-0.00021432,-0.021146,-0.0034082,0.019375,0.0054311,0.0049127
"325.18482",-0.0062355,0.0045655,-0.0026524,0.003027,-0.0083777,0.0015654,-0.027625,-0.0002184
"327.16932",0.014467,0.0034379,0.041234,0.017892,0.019465,-0.051388,-0.011872,0.0038527
"328.24978",0.0040197,0.017281,0.010227,-0.002302,-0.0028336,-0.0047613,0.0050787,-0.002275
"329.18354",0.0027825,-0.0053139,0.0081133,0.00034937,-0.0010447,0.007028,-0.0014656,-0.00050044
"330.16783",0.0039653,-0.0025339,0.0038715,0.0043717,0.0035247,-0.0034229,-0.0068442,0.0012555
"332.1173",-0.018636,-0.016045,0.017328,0.039489,0.04847,0.017432,-0.0179,0.0041788
"333.22052",0.005471,-0.014749,-0.00089034,-0.0023943,-0.014565,0.0011033,-0.0014845,0.0011371
"335.16163",0.029097,0.0037636,0.00038059,-0.015864,-0.005307,0.018777,0.0074597,-0.0027773
"335.22078",-0.0021501,3.4791e-05,-0.002203,0.010571,-0.0063409,0.001733,0.0065215,0.00046041
"336.13039",-0.0046941,0.013784,0.0074956,-0.00044176,0.0068272,-0.0041964,0.0042114,-0.0013471
"337.23654653",-0.0045903,-0.0022033,0.0046264,-0.0011521,0.0065229,4.2262e-05,-0.0037854,0.00067716
"338.1464",-0.016104,-0.0024443,0.032657,-0.0093997,0.012337,-0.019456,-0.0049041,0.0012556
"339.09606",-0.023087,-0.00057476,-0.038738,0.0046067,0.019568,0.0024464,-0.062466,0.0082797
"339.1567",0.011043,-0.017855,0.011617,-0.024405,-0.0066602,0.039756,0.01527,-0.0023405
"339.15786",0.017568,0.0095748,0.0090787,0.03567,-0.012006,0.015761,-0.013015,-0.0031423
"339.20919",-0.014507,0.0058442,0.0088466,-0.0037599,0.00078837,-0.0028083,-0.00092125,0.0017117
"340.20347",-0.001328,-0.00063661,-0.00011555,0.0073158,-0.0010013,-0.0014993,-0.0020495,-0.00013292
"342.09723",-0.023245,0.00012036,0.010528,-0.012328,0.023943,-0.0011736,0.01876,0.0017699
"345.17823",0.0026293,-0.0080485,0.0088628,0.0016725,0.0014728,0.0048958,0.00038915,-0.00036083
"346.16218",-0.00032101,-0.0094015,0.0042325,0.0040125,0.0068262,-0.0032795,-0.0055827,0.0010883
"347.23635",0.0013288,0.0026641,0.010881,-0.0046987,0.0011018,0.012172,0.0065211,-0.00071531
"350.08874",0.02938,-0.005562,-0.0011113,-0.031037,-0.0012483,-0.010325,0.001111,-0.0074154
"353.10965",-0.0074142,-0.017395,-0.004838,-0.00785,0.0051338,-0.001702,0.0057189,0.0031228
"355.14339",0.018888,0.014064,-0.011067,-0.033576,-0.002259,0.030464,0.014912,-0.0038824
"355.20276",0.001208,-0.013631,0.0061684,0.0035925,-0.0060525,-0.00031122,-0.00043752,-0.0020321
"355.32205",0.023408,-0.023123,0.00069462,-0.027378,-0.00399,-0.0022012,-0.0079697,0.0024955
"358.94495",-0.0040426,-0.0054076,-0.012365,0.0031712,0.0081851,0.0076222,-0.0068341,7.8699e-05
"359.15739",0.001091,-0.0062602,0.0098951,0.0081705,0.0051803,-0.00083662,0.0013515,0.00084942
"361.23651",-0.0013802,-0.0075138,-0.0017806,0.0082113,-0.0050018,-0.00037327,0.0004764,0.0020285
"363.14569",0.017346,0.0011952,-0.015004,0.0011918,-0.0099492,-0.0016263,0.011924,-0.00070558
"363.25228",-0.0030204,-0.0080263,0.0022296,0.0055039,-0.00083954,0.00031429,-0.0011716,-0.0022381
"363.25217",-0.0048576,-0.0063127,-0.0070388,0.0048164,-0.0076929,0.0020175,0.0029112,0.0010812
"363.20994",0.0021926,0.0018328,-0.016473,-0.0021838,-0.017881,-0.008241,0.016481,-0.0043327
"365.14295",-0.038618,0.0096632,-0.013434,-0.0051311,0.0063173,0.011632,0.0025699,-0.0042226
"365.23675",-0.0058962,-0.0035403,0.0061433,0.015545,-0.0075409,0.002265,0.0087916,-0.0023043
"366.16746",0.013034,0.019897,0.0020913,-0.0054326,0.0020161,0.002641,-7.5808e-05,-0.003876
"367.21278",0.022858,0.0089585,-0.0039574,0.0008421,-0.019445,-0.002324,0.012492,-0.0036971
"368.19205",0.018905,-0.0029347,-0.014293,-0.039049,-0.04067,-0.016359,0.032366,-0.0017139
"373.14825",-0.0066174,-0.0017012,0.0068996,-0.0023514,0.010763,0.0016093,-0.015124,-0.00060504
"373.16368",0.005919,0.025307,-0.0058176,0.0027885,-0.00068712,-0.0078194,-0.0033726,0.0017208
"377.25529",0.0074603,0.0027779,0.0070851,0.0065945,-0.0030884,0.0049373,0.0010173,-0.0012657
"377.08635",-0.011819,-0.006845,0.0025031,0.00059234,-0.00019278,-0.0046393,0.0020918,0.0037108
"377.23387",0.014416,-0.004987,0.0052992,0.0024606,-0.018182,0.00074376,0.024662,-0.00025727
"379.10927",-0.035705,-0.0059916,0.03361,0.038163,-0.036603,0.0003444,-0.0034607,5.2099e-06
"382.29673",0.002243,-0.0018714,-0.0017975,-0.011428,-0.0092743,0.0075798,0.014854,0.001612
"382.84249",0.010583,-0.029029,0.0012562,-0.0036633,-0.0013937,-0.036612,-0.0035518,-0.0052175
"384.27576",-0.0084707,-0.0048378,0.010761,-0.013009,0.0043679,-0.022411,-0.0038831,0.0016809
"385.16965962",0.011736,0.020138,0.0059738,-0.0008962,-0.0075735,-0.015638,0.015663,0.0036509
"385.06779",-0.032618,-0.011917,-0.007958,-0.031188,0.0034455,0.058148,0.010581,-0.0027549
"385.05028",-0.014037,-0.0309,-0.038872,-0.04295,-0.017018,0.011749,-0.016027,-0.018741
"386.93984",-0.0042335,-0.0049045,-0.012957,0.0028876,0.0084359,0.0082249,-0.0066117,0.0031789
"387.11481",-0.0061471,-0.011169,-0.0085478,-0.0015239,-0.0081459,-0.0092946,-0.0013422,0.0011461
"387.94103",-0.0043379,-0.0049737,-0.013292,0.0030958,0.0088704,0.0084832,-0.0065418,0.0016585
"388.21074",-0.0096163,-0.0015234,-0.0029786,0.0019166,-0.0076941,0.00065912,-0.016505,-0.00159
"391.14943",0.017487,0.014771,-0.0031862,0.0043078,1.3923e-05,-0.015404,-0.0010949,-0.0040695
"391.14937",0.037908,-0.014622,0.014841,0.0063692,-0.0096568,-0.0094446,-0.0024418,-0.0038699
"399.00122",0.020538,-0.047477,-0.031214,-0.0065275,0.039229,0.009254,0.00063437,-0.0017165
"399.15098",-0.012068,-0.0034767,-0.019989,-0.0079254,0.0023266,0.0036097,-0.023992,-0.0013674
"400.95534",-0.0036447,-0.0051273,-0.013269,0.0020602,0.009222,0.0069277,-0.0074745,0.002751
"401.95656",-0.0036086,-0.005245,-0.013274,0.0019046,0.0090968,0.0069862,-0.0074809,0.00016709
"405.26505",0.016142,0.023524,-0.0018517,-0.0022681,0.0035846,-0.0098781,-2.4591e-05,-0.0048931
"406.2685",0.0076416,0.032234,-0.001601,-0.0058215,0.003533,0.0013931,0.0043687,0.0042705
"408.28317",-0.01612,0.035279,0.017819,0.031591,0.0022159,4.8797e-05,-0.030918,0.00036489
"409.19053",0.007166,0.00020459,-0.00079072,0.0012377,0.00067706,-8.1688e-06,-0.0037942,0.00011338
"410.289",-0.017931,0.00018757,0.0013276,-0.0035612,-0.016364,-0.0039478,-0.015941,-0.00057634
"411.14842",-0.028723,0.00494,0.010981,-0.0095473,0.020743,0.0026912,-0.0075,-0.0046418
"411.35929",-0.015384,-0.0083018,0.010508,-0.0032732,-0.043593,0.0064263,0.034019,0.00012509
"413.29142",0.0056464,-0.015951,-0.0021459,0.00047978,-0.0063086,-0.01383,0.0070002,0.0029041
"414.3085",0.0036013,-0.0091876,0.0050883,-0.00010131,0.0034403,0.0071873,0.0098989,-0.00060258
"415.14055",-0.030012,-0.0057928,-0.028281,-0.00909,-0.0099081,0.036811,-0.0043457,-0.0077554
"415.21634",-0.0082378,0.014827,0.0058326,-0.0056074,0.0016416,0.0012023,-0.0055955,0.0017178
"415.97233",-0.003979,-0.0053756,-0.016508,0.0018795,0.013688,0.0073047,-0.0080269,-0.00042656
"417.28591",-0.0080391,-0.018298,-0.009668,0.014885,-0.010275,0.014251,0.037579,0.0043439
"418.11275",-0.0077249,0.0064123,-0.00011566,0.013079,0.005631,0.00067258,0.0015457,0.0014194
"421.29649",0.0098137,0.012134,0.0011759,-0.00061661,-0.00076265,0.0012141,0.0010212,-0.0016519
"429.23211",0.00064237,0.01007,-0.020345,-0.021672,-0.023326,-0.06825,0.021888,-0.005907
"432.24303",-0.005968,-0.0086285,0.0035758,5.5264e-05,0.001549,-0.009015,-0.0091848,0.0014646
"433.21875",0.00055375,-0.012565,0.0018695,-0.0018799,-0.0038924,-0.0011704,-0.017838,-0.00021891
"434.19775",-0.024822,-0.0096465,0.0015664,0.046109,0.01573,-0.003391,0.051714,0.00079899
"435.31125",0.0051663,-5.0027e-05,0.006065,-0.0039388,0.0014364,-0.0037269,-7.1097e-05,-0.0018317
"436.13128",-0.028194,0.0091109,0.01937,-0.01856,0.013318,0.018614,-0.033554,-0.0077605
"440.17761",-0.0077242,-0.0065607,-0.019801,-0.0048817,-0.0024591,-0.0040796,-0.01081,-8.6782e-05
"441.26281",0.017067,0.022645,-0.0032519,-0.0044466,-0.0012516,0.0071692,0.0010781,0.00057662
"443.257",-0.006555,0.03317,-0.0016405,0.0010766,0.0059871,0.0016502,-0.0022584,-0.0004662
"445.2401",-0.025307,0.01294,-0.013413,0.0030908,-0.047798,0.0037395,-0.015832,0.00022595
"445.25467",-0.0112,-0.0094226,0.0075689,0.0069163,0.01108,-0.0041628,-0.016012,-0.0031273
"445.19044540",-0.020384,0.0050825,-0.004011,-0.009115,-0.024759,0.0072601,-0.043883,-0.0018166
"446.25775",-0.022938,0.0014608,0.00040794,-0.0060024,-0.028012,-0.0064385,-0.034579,0.0015398
"446.1519",-0.031378,-0.0036614,-0.011943,-0.036219,0.0044892,0.059483,0.011308,-0.0058253
"447.31176",-0.0070686,-0.00015192,0.0092609,-0.0031203,0.0010977,-0.0043303,0.0044152,-0.0012003
"448.30728",-0.005607,-0.013797,0.013696,-0.00072371,-0.0058013,-0.0057843,0.00088743,0.0005675
"449.24428",0.0020154,0.0062187,-0.0066314,0.0068823,0.0068396,-0.0041767,-0.0026138,0.00089457
"451.27059",0.0026815,0.0031124,0.0053629,-0.0010974,0.0024758,0.0014906,0.0006439,0.00092167
"453.2864",0.00086022,-0.006987,0.0070867,-0.0012662,-0.00083236,5.8471e-05,0.0046111,0.00058299
"453.28575",-0.0045588,0.0144,-0.0017569,-0.0041636,0.0099161,0.018504,0.0078936,-0.0020478
"455.24208",0.0046121,-0.0027617,0.0010564,-0.015317,0.002033,-0.0035723,0.011169,-0.00014417
"457.25748",-0.004287,0.0057059,0.0081119,-0.001268,0.0031208,-0.0064533,-0.0021994,0.0013692
"461.25447",0.025559,-0.0059395,0.04211,-0.00069096,0.013658,-0.0097098,0.013176,-0.0025647
"463.30707",0.0043028,0.00064977,0.0090286,0.00012176,-0.00021238,0.004713,0.0046897,0.0018509
"465.30501",0.029259,0.015005,-0.017871,-0.025521,-0.0021635,0.044797,0.0096262,-0.0058025
"465.30512",0.027333,0.0094807,-0.016056,-0.030212,-0.0022412,0.028514,0.0056864,-0.0078156
"465.30501702",0.027803,0.014202,-0.018628,-0.026084,-0.0022989,0.042166,0.011324,-0.004109
"465.3049",0.02623,0.015741,-0.015709,-0.027977,-0.0017665,0.043274,0.0081041,0.0011108
"465.30502",0.03085,0.016052,-0.01736,-0.026715,-0.0011489,0.046703,0.0099246,-0.0086381
"465.30483",0.015422,0.020026,-0.018246,-0.010091,-0.0015865,0.0054254,0.0018983,-0.005426
"465.35882",-0.0011753,0.0033216,0.010158,0.00012372,-0.00047138,0.0020345,0.0028528,2.0244e-05
"465.28368",-0.009787,-0.017508,0.016985,0.0039613,-0.028541,0.015233,-0.049808,0.0020463
"466.23512",0.018537,0.016754,0.018699,-0.026346,0.0087331,0.032127,0.0046265,0.0098134
"467.33818",0.016831,0.016801,-0.00488,-0.0029872,0.0029412,-0.0048957,0.0067316,-0.0040705
"468.15171",0.0077137,0.0302,0.01224,0.0069745,0.011359,-0.0015963,0.011204,0.0013889
"472.92502",-0.0046245,-0.0042633,-0.017489,0.0043983,0.012074,0.011402,-0.007533,-0.00075408
"475.26766",-0.006883,0.04158,0.018614,-0.0027223,0.014604,-0.0066494,0.015507,-0.0037758
"476.23767",0.023303,-0.0030336,0.033087,-0.015497,0.025393,-0.0091228,0.012686,0.012502
"476.27869",-0.010109,-0.0019498,-0.0059656,0.0043799,0.0031403,-0.0060065,0.0037168,0.001742
"476.27804",-0.021074,0.012876,0.025146,0.041441,-0.0080044,0.0019828,-0.023098,0.0080201
"478.29431",-0.0022448,0.0046861,-0.0068628,0.0035584,0.0037413,0.0088069,0.0098787,0.00047305
"479.24739",-0.016191,0.014563,0.0081447,-0.010808,-0.019078,0.0081302,-0.015549,-0.00014441
"482.23015",-0.0077138,0.00072292,0.022328,-0.0080169,0.009896,0.0063983,0.0048417,0.0023076
"482.29023",0.011381,0.027857,-0.017647,-0.0019462,0.0076425,-0.023916,0.0067044,-0.0031116
"483.2038",-0.018184,0.0060163,0.0050113,-0.0033364,0.0057666,0.0047483,-0.0032038,0.0027568
"483.31425",0.0067814,-0.019853,-0.0071277,3.9476e-05,0.00023622,0.016828,0.018172,7.7549e-05
"483.40602",0.028453,-0.007494,-0.015617,-0.030973,0.015327,-0.0068247,-0.0047228,0.0016671
"485.30425",0.012599,0.024826,0.0077221,0.0065165,-0.0074954,-0.008588,0.0018672,-0.0033359
"485.15199",-0.0096564,-0.0037325,-0.0025574,-0.0085137,-0.0008813,-0.0087762,0.0096672,0.0020983
"485.32529",0.010033,-0.0010197,-0.0026989,-0.011989,0.0044399,0.0049827,0.0011074,0.0013612
"486.20126",-0.007419,0.035044,0.01406,-0.0072903,0.015527,0.00092335,-0.00074554,-0.0029601
"486.94048",-0.0045697,-0.0056878,-0.018544,0.0039601,0.014479,0.0097146,-0.0074997,0.00023502
"492.34538",-0.01231,0.00039895,-0.026214,0.025322,0.020554,-0.0011776,0.023461,0.0034921
"493.33598",0.0060026,-0.0049879,-0.017799,-0.005736,-0.0051924,0.0099775,-0.0022915,0.0019408
"493.33596",0.0062956,-0.0050295,-0.016584,-0.0050484,-0.0035572,0.0092992,-0.0028658,-0.0018863
"493.33591",0.0069413,-0.001886,-0.019587,-0.0078707,-0.0055195,0.0077599,-0.00051429,-0.00040782
"495.33333",0.0021686,-7.1631e-05,0.010482,0.0034954,-0.0015352,0.0066478,0.0027317,0.0011658
"496.22174",0.010647,0.019858,-0.014293,0.011503,0.0058402,-0.0061782,0.0049253,5.6096e-05
"497.34076",0.014789,0.019142,-0.0094285,0.009603,0.0011393,0.00062469,0.012476,-0.0015484
"499.26644",0.019606,-0.022184,0.0091473,0.022956,-0.010627,-0.0037662,-0.009234,0.0048665
"500.91961",-0.0045186,-0.0035301,-0.012999,0.0026015,0.0058903,0.010375,-0.0084759,-0.00057078
"501.92106",-0.0060433,-0.0049641,-0.020714,0.0051016,0.015592,0.01163,-0.0061787,0.0017494
"502.21967",0.010477,0.024986,0.0015356,-0.0067958,0.0034819,-0.0040896,0.0056005,0.00056536
"504.30955",-0.0050016,-0.0054734,-0.011129,0.0072699,-0.0087606,-0.01464,0.010769,0.00089945
"510.23711",0.0038629,0.0027861,-0.0091423,0.0046109,0.0017676,0.0014777,0.00051733,-0.00066087
"511.26542",0.014014,0.023522,-0.0097535,0.0038661,0.0037469,-0.0044235,-0.0044534,-0.0022206
"511.27313",-0.006567,0.0053674,0.0069296,7.3425e-05,-0.00024523,0.0056462,0.010238,0.00066403
"513.28895",-0.0032796,0.0051424,0.012797,-0.01176,-0.01124,0.023447,0.0041712,-0.0040949
"513.34318",-0.0043937,-0.00091218,0.010729,0.0015431,0.00973,0.0047313,0.0012806,0.00090667
"515.41016",-0.020119,-0.007915,0.0029175,0.0065245,0.060136,0.0097244,0.022488,0.0074705
"516.2939",-0.0049133,-0.0078439,0.013679,0.008662,-0.00061384,0.0082463,-0.0043478,0.0020555
"520.32771",-0.029893,0.0080983,0.028655,-0.020581,-0.0090673,-0.00034143,-0.027461,0.0032807
"521.2397",0.011387,-0.007427,0.018196,0.011848,0.0024037,0.0043197,0.005485,-8.9943e-06
"521.23997",0.016385,-0.0098469,0.030723,-0.017065,0.0075749,0.013005,-2.6188e-05,-0.0067566
"521.33041",-0.0001409,-0.00891,0.0055757,0.0058078,-0.0093696,0.010129,0.0048945,0.0012807
"521.32337",-0.036765,-0.003856,0.017476,-0.015726,-0.02519,-0.0054816,-0.0016571,0.0062471
"521.45763",0.0022984,-0.00059032,0.0032269,-0.0025683,0.0041455,-0.0077505,-0.0015885,0.0025325
"526.2479",-0.029759,-0.021938,0.019096,-0.010788,0.0067217,-0.042669,-0.029786,0.0021983
"532.87526",0.0079643,0.012091,-0.011691,-0.003866,0.0003281,-0.008857,0.0035736,8.3589e-05
"535.22286",-0.029819,0.011452,0.013923,-0.0084896,-0.0021149,0.0066637,-0.018266,-0.0060676
"539.13902",-0.017922,-0.01133,0.010846,0.0016828,0.0046502,-0.0076362,0.010788,0.0032314
"540.2642",-0.011828,-0.018836,0.011679,0.010753,-0.0070312,-0.029049,-0.0032619,-0.00071957
"540.36668",-0.032484,0.0092062,-0.032031,-0.0025473,-0.0059872,0.0091602,-0.0077304,-0.00060203
"543.25503",-0.024464,0.033136,-0.0205,0.0054016,0.013055,-0.00062397,0.022236,-0.0012683
"543.33564",0.0030624,0.011853,-0.0016428,-0.017999,0.005474,0.0037547,0.005747,8.9672e-06
"544.26583",-0.015584,-0.0034241,-0.0045499,0.005794,0.0054133,-0.0049149,-0.00049962,0.0026747
"551.30443",-0.015959,-0.0048691,6.1749e-05,-0.00094582,0.00018247,-0.0025864,-5.4394e-05,0.00072982
"551.3234",-0.0059855,-0.00087636,0.0076581,0.0038878,0.00042584,0.00078344,0.008065,-0.00044694
"559.47118",-0.0035367,-0.0087104,0.0007575,0.0023109,4.711e-05,-0.0026481,-0.0072221,0.00034647
"569.24728",0.028585,-0.00597,0.046675,-0.00085654,0.016821,-0.010339,0.012511,0.0016845
"580.36174",-0.013583,-0.008721,-0.026501,0.022727,-0.022833,-0.011681,0.033752,-0.00072003
"589.30355",-0.013325,0.0014501,0.03224,-0.016893,0.019409,0.022661,-0.0068079,0.0034522
"593.32472",-0.02938,0.03693,-0.02438,-0.012408,0.0085831,0.0048167,0.0022026,-0.012464
"595.35071",0.025138,-0.0003725,0.041894,0.0074342,0.021953,0.0087559,0.014358,-0.0054646
"596.52612",0.0021774,0.010808,0.0068917,-0.0082021,9.9339e-05,-0.0077654,-0.017125,-0.0011279
"606.34136",-0.0072675,0.01405,-0.0021771,-0.0054657,-0.026087,-0.023899,-0.050636,0.00094107
"609.22695",-0.023453,0.032823,-0.0064089,-0.0023925,-0.0091351,-0.004697,-0.0010321,-0.00934
"613.30026",-0.0066173,0.038704,0.014559,-0.0051277,0.022367,-0.0011183,0.0080399,-0.0062903
"616.89825",-0.0031231,-0.0017713,-0.023234,0.0047342,0.021571,0.0089795,0.0065116,-0.002511
"629.31123",0.0137,0.017534,0.032819,-0.0077233,0.016116,0.039807,0.0051778,0.0019114
"631.51572",-0.0072429,-0.015561,0.0052809,0.013661,-0.015231,-0.015181,-0.015676,0.0047002
"641.55178",0.0040875,-0.0099284,-0.0038388,0.010626,0.0033647,0.0064275,-0.004146,-0.00017966
"651.29352",0.033913,-0.014536,0.009259,0.0067033,-0.0084326,-0.0066114,-0.011139,-0.00686
"677.28672",0.020982,-0.030984,0.0067622,-0.02008,-0.00093667,0.0010026,-0.0071584,-0.0039444
"689.35279",-0.0083303,-0.003944,-0.015044,-0.0011275,0.013604,-0.015913,0.0066421,-0.00079681
"73.02806",-0.0096314,0.00094966,0.0077409,-0.0092297,0.0026136,-0.021071,-0.0097474,0.00015951
"73.02806495",-0.007563,0.0076091,0.0074877,-0.001921,0.0092168,-0.018154,-0.0014911,-0.00168
"74.02333",-0.0076956,-0.0082998,0.0095768,-0.0028452,0.0037825,-0.0040172,-0.011785,0.00077369
"75.00735",0.0012623,-0.0035878,-7.3601e-05,-0.0066901,-0.012323,0.001538,0.007362,-0.00065591
"79.95606",-1.3737e-05,0.0063917,-0.017614,-0.0036159,0.0024708,-0.0047389,-0.0053554,0.00026012
"85.02804",-0.0036248,-0.0061591,0.005615,-0.0045443,-0.00042194,-0.00064329,-0.0018376,0.00041329
"85.06441",-0.012609,-0.0011329,0.01872,-0.015035,-9.7903e-05,0.0019255,-0.0081605,0.00071414
"87.00733",-0.0043823,-0.0057862,0.00025603,-0.0031381,-0.0036827,-0.0021185,-0.0057481,-0.00041185
"89.02289",-0.015108,-0.013541,0.0029888,0.010263,0.01423,-0.00072685,-0.00034461,0.00041202
"92.92662",0.006882,0.023168,0.037015,0.043269,0.014617,-0.0049688,0.020201,-0.010986
"93.04441",0.00079456,-0.0077035,0.0098957,0.0028024,-0.00022182,0.0016335,-0.0065741,0.002118
"94.02843",0.0018034,-0.0025448,-0.0017326,-0.0026449,0.00063269,0.0035342,-0.0016082,0.00047949
"94.97946",-0.0040692,-0.013742,-0.012137,0.0016082,0.00097658,0.0046115,-0.00086025,0.0020303
"94.97941",-0.0011411,-0.0053298,-0.0012943,0.0039336,-0.0016007,-0.0011537,-0.00046385,0.0001998
"96.95874",-0.017059,0.0066137,0.036753,-0.0086463,0.035746,0.0042496,0.018439,0.0020001
"96.95871",-0.00067166,-0.0053605,-0.0045865,0.0038771,-0.001125,0.0063495,-0.0051639,-0.00042858
"99.00741",-0.0044513,-0.0050549,-0.0041444,0.0082261,-0.012718,-0.021953,-0.010214,-0.0017127
"99.04377",0.00080031,0.006049,-0.00020305,0.0031596,-0.0019665,0.0044542,-0.020575,0.00086937
"99.00739",-0.0043507,0.002111,-0.0015334,-0.0094642,0.0069991,-0.010618,-0.0039072,0.00026522
"99.00733",-0.01132,0.00040608,0.00039517,-0.0031963,0.0032745,-0.018592,-0.0090393,-0.00088982
"99.92433",-0.0091291,-0.0018388,-0.0025996,0.0066028,0.01066,0.0034047,0.0085801,0.00097514
"99.92445",0.0011634,-0.0085732,-0.00045514,-0.0037353,-0.0030744,-0.0026298,-0.0019297,-0.0018907
"99.9244",-0.0024938,-0.004595,-0.00032356,-0.00096406,0.0014628,0.0014663,-0.0025676,-0.00017691
"99.92438",-0.0064202,-0.004999,0.01222,0.0099428,-0.00019098,0.0013954,0.0022354,-0.0018061
"99.92441",-0.00053243,-0.0066684,0.00043583,-0.0019992,0.0015697,0.0015591,0.00065736,-0.0011098
"99.92434",-0.011693,-0.003804,-0.00078574,0.0029893,0.0085492,0.00098155,0.011909,0.00080328
"99.92434145",-0.011341,-9.0231e-05,-0.0020008,0.0021214,0.0089491,0.0035009,0.012536,-0.0014453
"100.92455",-0.012512,-0.0028402,-0.0032185,-0.0013112,0.00172,0.0021905,0.015381,-0.00015061
"101.05948",0.018436,0.010756,0.00017729,0.0072977,0.0025859,-0.013535,-0.0066688,-0.0011741
"102.05473",0.00068401,-0.014546,0.0055742,-0.0045896,-0.0035014,0.020074,-0.0045869,-0.0056825
"103.0388",0.00028119,-0.0069535,0.011857,-0.011443,-0.0022101,-0.0079555,-0.0039185,-0.0017153
"103.03873",-0.0074652,-0.0060475,0.0061018,0.00094296,0.0019949,0.0042152,-0.0046536,0.00032023
"102.95553",-0.0047158,-0.010726,-0.0088579,0.016939,0.0038383,0.0029485,-0.0042494,-0.0020096
"104.03404",-1.949e-05,-0.0036255,0.0084801,0.0028893,0.00099491,-0.0015774,-0.014713,8.3109e-05
"105.01806",-0.00090414,-0.0033369,0.0063059,-0.0019774,-0.0014893,-0.00091769,-0.0045589,-0.0010007
"106.04112",0.019054,0.01485,0.00017372,0.025957,0.0026461,0.0063749,0.0040991,0.001239
