"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7"
"242.08626",0.024913,0.002313,0.017136,-0.01162,-0.024684,0.02316,-0.0046277
"242.12677",0.036477,0.01521,-0.00072461,0.0023237,0.00013443,0.0027774,-0.00014861
"242.11151",0.024537,-0.0088565,-0.0088799,-0.0019815,0.0015012,0.0019791,0.0013427
"242.21987",0.003032,-0.0046041,0.0071741,-0.0022784,-0.0042199,0.0072003,-0.0010847
"242.22021",-0.0011098,0.0031371,0.0010755,-0.0055627,5.427e-05,0.0063283,0.0027707
"243.03006",0.025955,0.010123,0.0048379,0.010777,-0.046012,-0.030187,-0.012126
"243.1601",-0.002817,0.004262,-0.0061611,0.0066289,-0.0031225,0.0036752,0.0079333
"243.1236",-0.011793,0.0072044,0.0035621,0.005326,-0.0064008,-0.015556,0.010081
"243.08477",-0.0054171,0.015098,0.010766,0.0024188,-0.0035036,0.00697,0.011569
"243.1965",-0.00047515,0.0015664,0.0063575,-0.0035678,-0.0050021,-0.0048486,0.0042968
"243.12388",0.0049386,0.0064021,-0.0017935,-0.00087223,0.0007622,-0.0016823,0.0033946
"243.19647",0.0014009,0.0090621,-0.0046223,-0.0041683,-0.0082011,-0.010194,0.0026044
"243.22337",0.0046437,-0.0078098,0.010227,-0.0029361,-0.0049047,0.0084292,-0.0013947
"243.19645",0.0035606,0.0024938,-0.0010381,-0.0015912,-0.0015169,-0.001923,0.0032292
"243.10286",0.025746,-0.01082,0.0048581,-0.018599,-0.014918,-0.012666,0.02401
"243.08758",0.011402,-0.027836,0.017572,0.0061423,-0.0039358,-0.0016329,0.0016343
"244.12701",0.0051441,0.0064207,-0.0016522,-0.00077035,0.00096942,-0.0017646,0.0031898
"245.03444",0.011465,0.0083573,0.020867,-0.0059495,-0.029242,0.035247,0.0027221
"245.09316",-0.0010816,-0.0020513,-0.0005714,-0.0038864,-0.004124,0.00075294,0.0022973
"245.13952",0.007737,0.0059453,-0.0021405,-0.0014432,0.0023749,0.0009459,0.00039731
"245.09339",-0.003667,-0.00038588,-0.0010559,-0.00053068,-0.0016948,-0.0047823,0.0073756
"245.13924",0.0061863,-0.0019112,0.0033474,-0.0028802,0.0034097,-0.0027498,0.00053566
"245.56465",-0.039131,-0.00027255,-0.017995,0.016712,0.035165,0.00027253,-0.00028851
"245.96453",-0.0027212,-0.00012477,-0.0095828,0.0047505,-0.0018258,0.0077319,0.0055062
"246.14281",0.0084185,0.0076385,-0.0014514,-0.0021468,0.00070989,0.0030311,0.0002398
"246.96148",-0.00045026,-0.00099359,-0.010997,-0.00020391,0.0044045,-0.0095098,-0.0050057
"247.15486",0.003016,-0.0012967,-0.0016237,0.0025346,0.00013717,-0.010757,0.00051469
"248.12919",0.0085154,-0.023566,0.021804,-0.0027226,0.0048814,0.0053353,0.0010009
"248.09293",-0.0005051,-0.0069518,-0.0042506,-0.0062956,-0.012764,-0.0061246,0.01139
"249.14975",-0.0046073,0.0042506,-0.004623,0.0025413,-0.0015879,0.0049076,-0.00014879
"249.14963",0.00061959,-0.003439,-0.0034838,-0.0050849,-0.0090472,0.0043717,-0.010527
"249.1109",0.0055242,-0.012274,0.0052257,-0.0091166,0.0098737,-0.0031956,-0.0066254
"249.11333",0.0083568,-0.004222,0.010683,-0.0010349,-0.0051267,0.0037487,-0.011203
"250.14485",-0.0043063,0.004581,-0.0060801,0.0047216,-0.0046145,0.0057339,0.0015254
"250.07218",-0.021228,0.017515,-0.033269,0.0058035,0.029891,-0.047346,0.014943
"251.12648",0.010558,-0.011329,0.0030654,0.0025495,-0.0038168,7.5074e-05,-0.00076966
"251.129",0.017114,-0.0070681,0.020459,-0.0095908,-0.020938,0.014634,-0.0044397
"251.20168",-0.0043549,0.0037636,-0.0034957,-0.00036212,-0.0075967,-0.0025441,0.0058912
"252.13226",0.021501,0.00045515,0.027549,-0.012755,-0.032604,0.026046,-0.0042335
"253.05066",-0.0021392,0.0032813,-0.0083259,0.00046055,-0.0062359,-0.0046812,-0.0024408
"253.14459",-0.0032062,0.0035629,-0.0067215,0.0014479,-0.00063324,0.0033823,0.0014658
"253.21746",-0.0020793,0.00063679,-0.00059407,0.0045447,-0.0076579,-0.00049672,-0.0010821
"254.21996",-0.0022191,0.00070312,-0.0010847,0.0048974,-0.0074379,-2.4782e-05,-0.00075075
"254.10346",0.0066495,-0.0083234,0.015917,-0.0044769,0.0017683,-0.001077,0.0037252
"254.62293",-0.010254,0.026652,-0.0049609,0.008096,0.0044356,-0.0090933,-0.0075413
"255.14227",-0.013935,0.0053647,-0.019376,-0.023951,0.010349,-0.0096792,-0.041725
"255.0887",0.010472,-0.023927,0.021957,-0.0042357,0.0070537,0.0028073,-0.0043735
"255.12457",-0.0092017,0.029948,-0.0049396,0.011254,0.0064745,-0.0091597,-0.009847
"255.22343",-0.0021429,0.0004584,-0.00046524,0.0046758,-0.0077661,-0.0005776,-0.0017575
"255.23318",-0.0025559,0.0091737,-0.0035413,0.0034701,-0.0031325,0.0021487,0.0017922
"255.23263",-0.0074079,-0.0018838,-0.0061386,0.0053012,-0.0072707,-4.41e-05,-0.0089732
"255.63075",-0.0028707,0.034911,0.0013192,0.022766,0.037165,-0.010525,-0.037727
"256.13245",-0.0055877,0.034303,0.0040714,0.013885,0.034844,-0.0098428,-0.038736
"256.23506",-0.0026957,0.0092433,-0.0035578,0.0036786,-0.0037951,0.0017376,0.0014359
"257.17582",0.010266,-0.017434,0.0056412,-0.005595,0.0022588,-0.008113,-0.0025265
"257.17575",-0.0019643,0.0041073,-0.0027844,0.0010556,0.00017197,0.0063621,0.0021569
"257.12967",-0.0038949,-0.024253,0.00924,-0.0014154,-0.0046724,-0.0038034,-0.0060278
"257.23854",-0.002249,0.0090288,-0.0046432,0.0025858,-0.0037497,0.00085148,0.0027437
"257.12923",-0.0068044,6.493e-05,0.004956,-0.0051713,-0.015873,-0.002995,0.01072
"257.21222",0.0093802,-0.0028077,-0.0029143,-0.0045397,-0.0056392,-2.6949e-05,0.0025031
"257.21232",0.00063189,0.00027154,0.015211,-0.010008,-0.010315,-0.0014715,-0.0040031
"258.17918",0.0174,-0.026487,0.0043252,-0.011764,0.00095762,-0.014144,0.0042364
"258.21542",0.0014107,-0.0015353,0.021204,-0.017871,-0.0053635,0.0026189,-0.0051687
"258.97954",-0.0023416,-0.00084419,-0.0094708,0.0054141,-0.00035425,0.0073814,0.0054837
"259.13216",-0.002578,-0.00033539,-0.0002177,0.0054357,0.0084577,-0.013781,-0.0044519
"259.18165",0.014015,0.014804,-0.022696,-0.028048,0.019112,-0.021168,0.022937
"259.18176",0.028249,-0.01091,0.0025069,-0.025916,0.011295,-0.01065,0.015593
"259.19158",-0.0021082,0.0058095,0.0036847,-4.7954e-05,-0.0011891,-0.0020357,0.016343
"259.98043",-0.0026588,-0.001723,-0.011219,0.0058454,-0.00039504,0.009609,0.004295
"260.18498",0.014497,-0.0084341,0.0085433,-0.014105,0.062543,-0.025512,-0.01201
"261.16113",0.017574,-0.019705,0.017014,0.0020763,0.0017991,0.00056829,-0.0055098
"261.0746",0.020169,-0.0026179,0.020611,-0.017111,-0.034264,0.026918,-0.001634
"261.16106",0.035168,-0.014945,-0.0065293,-0.003218,0.0031114,-0.019058,0.011184
"261.16115",0.028338,-0.021387,-0.0041632,-0.014378,0.0017418,-0.021046,0.015451
"261.16112",0.031041,-0.0188,-0.0079812,-0.0061809,-0.00027611,-0.019955,0.0088858
"262.16441",0.0053918,0.018159,-0.011259,0.002959,0.0077888,-0.0074054,-0.0025127
"262.1644366",0.035233,0.0027096,-0.0060389,0.010616,0.011169,-0.013613,0.00095862
"262.16442",0.031028,-0.0040457,-0.010308,0.011399,0.015855,-0.019558,-0.0043833
"263.14048",0.018155,-0.016789,0.0088736,-0.019675,0.019233,-0.0077309,0.01402
"263.12917",-0.0008163,-0.0017247,0.013154,0.0019774,-0.0010726,0.0038091,-0.0012664
"263.09056",0.034511,0.0014701,0.0039912,-0.011466,-0.02378,0.024671,0.0025167
"264.08643",0.020821,0.02649,-0.022954,-0.020253,-0.022096,0.011126,0.014049
"264.08802",-0.0090775,0.0082853,-0.0030746,0.014122,0.0082833,-0.0039595,0.0031077
"264.92778",-0.0033478,0.001235,-0.0099622,0.0059941,-0.0031033,0.0080477,0.0048628
"265.00335",0.0071553,0.00024811,0.012154,-0.002466,-0.012941,0.011316,0.0019579
"265.10595",0.0036211,0.0062477,-0.0027429,-0.00013148,-0.00042048,0.00024855,0.0033385
"265.14808",-0.0018013,0.010773,0.0014465,-0.00080915,-0.0017829,-0.00029167,0.0054812
"265.10593",0.029389,0.025411,-0.001699,0.018189,0.0031847,0.031273,-0.024679
"265.11289",0.039113,0.014454,-0.0036875,0.013629,-0.018055,-0.0075943,-0.010602
"265.14806",-0.0041785,0.014396,-0.00087691,0.0044304,0.0097927,-0.0084167,0.0029414
"265.21745",0.00082797,0.0041023,-0.0043691,0.0052442,-0.0098472,-0.0015867,-0.0016949
"265.10847",0.021398,-0.00033388,0.0086001,-0.011725,0.017418,-0.016694,-0.0077265
"266.15148",-0.0011276,0.01129,0.0028827,-0.00084647,-0.0033561,0.0011924,0.0056494
"266.10925",0.016513,0.0043318,-0.0014323,0.028543,0.0049227,0.060223,-0.043422
"266.15118",-0.0066464,0.011123,-0.0069666,-0.0056247,0.0049581,-0.015031,0.012023
"266.11175",0.028812,0.021159,0.014595,-0.034852,0.023447,-0.0091002,-0.019476
"267.12404",-0.00060575,0.0075557,0.004989,-0.0075845,0.0080316,-0.0056067,0.00060307
"267.15798",-0.004079,0.0096358,0.0038908,0.0063072,-0.005599,-0.0039698,0.0018331
"267.12178",0.0078111,0.0071435,-0.0039915,-0.0033668,-0.0010419,0.0041405,0.0016755
"267.11413",-0.013968,0.0059015,0.0007787,-0.004479,-0.0015586,-0.0044049,-0.00086809
"267.14397",0.00071788,0.011131,-0.0015308,-0.0052868,-0.0038957,-0.0028968,0.010867
"267.23321",0.0040771,0.010838,-0.0053121,0.014679,-0.0041661,-0.0022176,-0.0094007
"267.23316",-0.0014961,-0.00093097,0.0025816,-0.00079862,-0.012897,0.0016492,-0.0020543
"268.12734",-0.00054212,0.0074256,0.0054331,-0.0081347,0.0083963,-0.0058011,0.00050072
"268.16133",-0.0042592,0.0098822,0.0042007,0.0060908,-0.0053801,-0.0043595,0.0017381
"268.2365",0.0023855,0.0072137,-0.0041219,0.0084522,-0.011062,-0.00059552,-0.0053024
"268.23654",-0.0013652,-0.0014278,0.0032909,-0.0008029,-0.013189,0.0017087,-0.0021649
"269.04572",-0.0026804,0.014534,-0.011526,0.013584,-0.0010494,0.0017861,-0.006003
"269.13138",-0.011973,0.0040286,-0.0061007,-0.0049635,0.0052372,0.0064073,-0.0022187
"269.17603",0.0054648,0.0059306,0.00099104,-0.0046798,-0.0045825,0.0012523,0.00012613
"269.17618",0.012779,0.0052264,-0.00169,-0.0015689,-0.00056292,-0.0063391,0.00038245
"269.09369",0.002389,-0.0026384,-0.0059649,0.003798,-0.004601,-0.015069,-0.00040998
"269.2489",-0.0045376,0.0095943,-0.00075551,0.00039142,-0.0012314,0.0037426,0.0011812
"269.21246",-0.0022527,-0.0030432,0.0030054,0.0053359,-0.0045244,-0.0047455,0.0033026
"269.24886",8.5675e-05,-0.00023646,-0.0010527,-0.0035205,0.00083307,0.0014204,0.0010197
"269.21264",0.0091161,0.0025449,-0.0058315,0.0090056,-0.0076459,-0.013057,0.008808
"269.62843",-0.012766,0.026688,0.0016331,0.0083326,0.0086045,0.00038319,-0.014388
"270.25214",-0.0045546,0.0096164,-0.00062331,0.00030478,-0.0012202,0.0038357,0.0013122
"270.21585",-0.0020829,-0.0037934,0.0042135,0.0058017,-0.0026088,-0.0032097,0.0070203
"270.25213",-0.0010866,0.0020976,-0.0024558,-0.0039576,0.0010945,0.001423,0.00093457
"271.06164",-0.0022641,0.0028375,-0.008749,0.0086741,0.009011,0.005785,0.0024063
"271.22817",0.0043791,0.0040624,0.00037208,0.0022558,0.0088172,-0.0009961,0.0023595
"271.22812",-0.0018064,-0.0030493,0.0085979,-0.0058911,-0.0060408,-0.0009814,0.00228
"271.22825",0.0065405,0.0051663,-0.0056509,-0.0028875,-8.36e-05,0.0028866,-0.0027275
"271.19168",0.017185,0.007048,-0.0039109,0.008194,0.014364,-0.0085904,-0.0086402
"271.19192",0.017433,-0.022281,0.016337,0.011859,0.0029955,0.004707,-0.012226
"271.22353",-0.02882,0.017562,0.022658,0.011731,-0.029609,-0.032507,0.033517
"271.22828",-0.0019703,-0.0055617,0.0034358,0.0072062,0.0011439,-0.0090003,-0.00092688
"272.23134",0.0045637,0.0041571,0.00049291,0.0021771,0.0091138,-0.0010484,0.002479
"272.23134359",-0.0017298,-0.0035525,0.0093216,-0.0060764,-0.0061014,-0.0012057,0.0022311
"272.23105",-0.0032249,-0.0033452,0.0023632,0.0074848,-0.00098177,-0.010713,-0.0017954
"272.19524",0.02586,-0.0079552,0.0057205,0.01045,0.016662,-0.0090795,-0.010817
"272.23154",0.0087027,0.0056689,-0.0072078,-0.0033369,0.0016152,-0.00054979,-0.0013264
"272.23124",-0.0034,0.0089301,0.0010926,-0.0071278,-0.013082,-0.0031227,-0.0032219
"273.17088",0.0053785,0.0030641,-0.0052802,0.0070659,0.010235,-0.011023,0.0046307
"273.11128",0.00091097,-0.0014017,0.0052115,-0.0033582,-0.011819,0.0093302,-0.0045292
"273.12472",-0.0098829,0.0065946,0.0048236,-0.0017151,-0.0029214,-0.021725,4.1e-05
"273.11383",0.016308,-0.0054941,0.017938,0.010893,-0.0052284,0.020381,-0.012918
"273.20764",-0.0031475,0.0059628,0.0016671,0.0001169,-0.0021428,-0.00085633,0.0018804
"273.23413",-0.0027905,-0.0062705,0.0054146,0.0074428,-0.00026409,-0.010129,-0.0014381
"274.03342",0.00050658,0.027271,0.0045711,-0.014235,-0.02748,0.037965,-0.0037901
"274.95684",-0.0032758,-0.0010914,-0.0098271,0.0048439,-0.0016819,0.0080067,0.0056798
"275.09298",0.0085891,-0.024576,0.012667,-0.00071376,-0.0046871,0.019112,-0.01042
"275.0369",-0.026335,-0.010019,-0.025218,-0.014171,0.026811,0.015573,-0.020209
"275.18658",-0.0011066,0.0062016,-0.0062197,-0.0023583,-0.014254,-0.0036544,0.01752
"275.20199",-0.0018076,0.006098,-0.0029662,-0.0022694,-0.0048871,0.00091949,0.0022121
"275.95762",-0.0033375,-0.0011528,-0.01004,0.0049564,-0.0017478,0.0080889,0.0058284
"277.03966",0.022693,-0.0026385,0.013803,-0.02035,-0.033987,0.020886,0.0047471
"277.15595",-0.0029224,0.0064493,0.0012469,-0.0041256,0.011801,-6.2497e-05,0.0013922
"277.18097",-0.0037278,0.0048412,-0.0091045,0.005642,-0.0036976,0.0068689,-0.0005979
"277.12285",-0.022381,-0.033922,0.011918,0.0051949,0.033923,0.026699,0.0085242
"277.14465",-0.001493,0.00058415,-0.010637,-0.0037565,-0.011699,0.020347,-0.0040478
"277.13208",0.0073325,0.02414,0.045318,-6.975e-05,0.042101,0.024113,0.016598
"277.12285827",-0.033269,-0.040684,0.015764,0.0035518,-0.0028022,0.0057106,-0.0021822
"277.21765",0.00047929,0.0080417,-0.0073995,0.0061145,-0.0099881,0.0026572,-0.0038375
"277.06711",0.0032259,0.0079609,-0.0064601,0.0028436,-0.0010829,0.0015098,-0.0020256
"277.21756",0.0049312,0.0033088,-0.0068118,0.012662,-0.0027779,0.00053243,0.00085083
"278.15935",-0.0029293,0.0057327,0.0032781,-0.0060953,0.011055,-0.00046056,-0.0018356
"278.21985",0.00079585,0.0072398,-0.0085135,0.0055487,-0.010014,0.002555,-0.0025358
"279.01898",0.015081,-0.026889,0.012889,-0.0030297,-0.0070348,0.0033406,0.0048223
"279.22342",0.0034985,0.0076155,-0.013935,0.00032062,-0.01114,-0.0033754,0.0029045
"279.23344",0.00021094,0.0071381,-0.0038621,0.0053326,-0.0094267,0.0020256,0.0013215
"279.23325",0.0058655,0.0066043,-0.0017339,0.01121,0.002046,0.0066207,0.012156
"279.61423",-0.0081861,0.022507,-0.037005,0.027386,0.031848,-0.012093,-0.031691
"280.02064",-0.0020071,0.00045208,0.0070193,-0.0077299,-0.0038363,0.013529,-0.0021653
"280.11554",-0.012409,0.011441,-0.057086,0.037007,0.0013609,-0.025994,-0.018429
"280.23453",0.00017778,0.007259,-0.0037333,0.005636,-0.0097836,0.0018747,0.00073212
"280.23589",0.0086984,0.034353,0.0095916,-0.0027183,-0.052814,0.021951,-0.0094315
"280.90852",0.0013228,0.010557,-0.0013875,-0.0017248,-0.010737,0.0052871,-0.00076127
"281.10312",0.00054147,0.0080793,0.0093303,-0.016164,0.001608,0.0043975,-0.0062477
"281.13968",0.0030688,-0.0014258,0.0022532,-0.0093392,-0.0081051,0.0081627,-0.011709
"281.1737",-0.0035212,0.012995,0.0078361,0.010708,-0.0035543,-0.0083144,-0.0013792
"281.13956",-0.013565,0.0033692,-0.0027191,0.0041042,0.0049115,-0.0031238,-0.0050915
"281.23803",0.00022098,0.0070286,-0.0038569,0.0057865,-0.0091276,0.0018126,0.00083103
"281.24908",0.00016625,0.0071212,-0.0039109,0.003871,-0.010793,0.0010403,0.00094777
"281.24895",0.0054658,0.0050821,0.0042879,0.0083093,-0.01215,-0.0088478,0.005135
"281.24895885",0.019232,-0.028324,0.017202,0.011347,-0.010645,0.0017476,-0.0028174
"282.25008",0.01106,0.044136,0.012298,-0.010094,-0.050823,0.039529,-0.00043955
"282.25221",0.0019249,0.0063296,-0.0053992,0.0078898,-0.013842,0.0016426,0.00076613
"283.11903",0.00042112,0.0018865,0.0071908,-0.0068872,0.0054242,-0.0018554,0.00066148
"283.11908",-0.0050861,0.0018798,0.0060478,-0.0033294,-0.0074085,-0.016923,-0.011896
"283.26458",-0.0034681,0.012665,-0.0041109,0.0052126,-0.0053662,0.0012496,0.0033741
"283.10895",-0.0066946,0.0099108,-0.0027621,0.0086969,-0.012995,-0.0051286,0.0060031
"283.2433",-0.011049,-0.0010038,0.0050004,-0.0038444,0.0018595,-0.009535,-0.00069244
"283.25356",0.00031499,0.0077139,-0.0033238,0.0031226,-0.01083,0.0016774,-3.7909e-06
"283.15543",0.010569,-0.018254,0.0094938,0.0040611,0.0051819,-0.0073471,0.010558
"283.1033",-0.016028,0.022552,-0.021685,0.0041726,-0.053861,0.026849,-0.039929
"283.22814",-0.0021289,0.0019571,0.0030592,0.0025407,-0.0097389,-0.0037152,0.0047121
"284.12236",-0.00057011,0.0021768,0.0054804,-0.0093749,0.0070534,-0.0026616,-0.0017455
"284.26722",-0.0034714,0.011145,-0.0040889,0.0024005,-0.003843,0.0013257,0.0024901
"284.15882",0.015923,-0.019278,0.0067419,0.0040912,0.0082854,-0.01278,0.016176
"285.17108",0.0037462,-0.04227,0.016884,0.011922,0.0017741,0.016125,0.012015
"285.12472",-0.021512,-0.013338,0.012808,-0.016798,-0.0053696,-0.027231,-0.023846
"285.11368",0.046211,0.0067523,-0.0014802,-0.0016028,-1.1558e-05,-0.0021923,0.0049058
"285.12449",-0.012077,-0.0068246,0.031324,-0.03666,0.0019148,0.019669,-0.012725
"285.24385",-0.00012906,-0.00072708,0.0015413,0.0038096,-0.005818,-0.0065609,0.00022895
"285.27018",-0.0034412,0.011727,-0.0044418,0.0041505,-0.0047975,0.0015636,0.0031488
"285.11366",0.01943,-0.023202,0.02438,-0.0082871,-0.0076785,0.012509,-0.0047065
"285.20705",-0.0023552,-0.0022616,0.0074326,-0.0016078,-0.00027023,-0.0065277,0.0045563
"285.20723",-0.0017046,0.0034612,-0.0012051,0.00029113,0.00073886,0.0035197,0.0058534
"286.11693",0.043968,0.016837,-0.00034071,0.0029029,9.3732e-05,0.0033248,-0.00040948
"286.12784",-0.020138,-0.027206,0.034599,-0.012806,0.014493,0.0044634,0.020806
"286.24719",4.0902e-05,-0.0022713,0.0026685,0.0044382,-0.0073314,-0.0081423,-0.001052
"286.17766",0.0050519,0.0088256,-0.0025927,-0.0071301,0.0031284,0.004237,0.0045446
"286.11677",0.018453,-0.015065,0.021707,-0.010512,-0.010949,0.014863,-0.0037166
"286.17455",0.0022532,-0.030888,0.024946,0.01063,0.0032925,0.0047264,0.026475
"287.22305",0.003045,-0.006108,0.007501,-0.0016613,-0.0040265,0.007246,-0.00066927
"287.1868",0.030145,-0.010365,0.0058381,-0.019233,-0.0021172,-0.0032996,0.039969
"287.22313",0.008893,-0.0018224,0.0089956,-8.2235e-05,0.01441,-0.0062379,-0.0072645
"288.19024",0.022014,0.0092442,0.01849,-0.0065641,-0.0030007,0.010252,0.071128
"289.16586",0.0047207,0.0049971,-0.007445,0.0065347,0.014053,0.0027291,-0.0054494
"289.18114",0.016695,-0.0079668,0.020384,-0.0062558,-0.012115,0.0080244,-0.0034969
"289.18127",0.0092902,-0.025792,0.00070745,-0.050095,0.019375,-0.018569,0.0018642
"289.15595",0.020054,-0.022149,0.0030063,-0.041644,0.013909,-0.014,0.017341
"290.08877",-0.011118,0.0043872,-0.013943,0.0070701,0.00062519,0.015576,0.0062016
"291.1607",0.0099266,-0.0082805,0.012533,-0.006553,-0.027965,-0.011472,0.010673
"291.17191",0.019989,-0.00054937,-0.0042604,-0.0055354,0.0058928,-0.011724,0.0017497
"291.06576",0.0091718,-0.0086405,0.003946,-0.0099982,0.024687,-0.068676,-0.035812
"291.09173",-0.0096309,0.0016982,-0.017486,0.0097596,0.0035148,0.01436,0.00037915
"292.16395",0.014892,0.0017741,0.030721,-0.0074899,-0.026882,0.024941,0.012235
"292.17524",0.031007,0.00018622,-0.0069907,0.0042723,0.017865,-0.014199,-0.0042711
"293.17612",-0.0027932,0.0036471,-0.0031901,0.0030333,-0.0026927,0.0024843,0.00128
"293.1036",0.00194,-0.0023902,0.00069595,-0.0065204,-0.0083808,0.0085659,-0.01159
"293.07993",0.012701,-0.028385,0.02493,-0.0073227,-0.010825,0.0081618,0.0033146
"293.17604",0.0073106,-0.0086324,0.0086494,-0.016023,-0.0040807,0.0039387,-0.010546
"293.17956",0.0016815,0.0076842,0.0080089,-0.0021507,-0.005938,0.003082,-0.0015549
"293.10365",0.021473,0.0036257,0.0063323,-0.0017072,0.020255,-0.0051477,-0.014359
"293.10081",-0.032916,-0.013876,-0.01623,-0.011054,-0.0084205,-7.0556e-05,-0.039088
"293.21266",0.0045005,0.0035908,-0.0045383,0.0057416,-0.0055059,0.0027493,-0.00092574
"293.21258",0.0032021,0.0045505,-0.0048547,0.011964,0.0026841,0.0021251,-0.0017366
"293.21248",0.0045979,0.001409,-0.0088685,0.012243,-0.0010806,0.0097638,-0.0023286
"293.24901",-0.0015686,0.0019335,-0.0041029,0.0041647,-0.010128,-0.00059707,0.00052226
"294.10701",0.018532,-0.0053831,0.013186,-0.033093,0.0019991,0.0013473,-0.0043661
"294.18308",0.00084978,0.010927,0.0095993,-0.0045495,-0.009795,0.0064423,0.0031053
"294.08332",0.0069603,-0.014804,0.013741,-0.0095879,-0.010915,0.0064961,0.00627
"294.21603",0.0049908,0.0039616,-0.0051686,0.0057316,-0.0058359,0.0025037,-0.00057162
"294.21598",0.0032175,0.0037222,-0.0058108,0.010519,0.0024629,0.0046175,-0.0025588
"295.11653",0.015886,-0.0006486,0.027389,-0.00042128,-0.029268,0.036993,-8.5237e-05
"295.11875",-0.011744,-0.00096867,-0.0012853,0.011783,0.009109,-0.0030286,-0.0036165
"295.18922",-0.0020883,0.0067376,-0.0018834,0.00178,-0.0041625,0.00053619,0.0021769
"295.26446",-0.0023046,-0.004916,-0.0046724,0.0035744,-0.008242,0.0071994,-0.0012053
"295.26456",-0.001709,0.0036279,-0.0083652,0.0017428,-0.011011,-0.0040178,0.002395
"295.22812",0.0054685,0.0032907,-0.0048305,0.0078604,-0.0055822,0.0032644,0.0014969
"296.19256",-0.0022643,0.0065823,-0.0024641,0.0020095,-0.0042575,0.0014963,0.0021737
"296.23117",0.0055431,0.0042006,-0.0049497,0.00809,-0.0028402,0.0030017,-0.00044393
"296.26773",-0.0034156,-0.0048708,-0.0037911,-0.0001189,-0.0057558,0.0071987,-0.0029136
"296.23127",0.0035537,0.0027607,-0.0032122,0.0097239,-0.0088089,-0.005001,0.00040933
"296.26792",-0.00040938,0.0049638,-0.010107,0.0030987,-0.0088402,-0.0065258,0.0023622
"296.23108",-0.015245,0.015274,0.00077487,-0.034674,0.015545,0.015494,-0.028188
"297.11367",0.016654,0.0042694,-0.0096176,0.0016176,-0.0093967,-0.005827,0.0087588
"297.0983",0.0021483,0.0041856,0.0079597,-0.0037848,0.0067628,-0.0012543,0.001257
"297.13464",0.013143,0.023807,-0.00033741,-0.016672,0.016757,-0.007524,-0.013518
"297.15301",-0.007122,0.0022301,-0.012146,-0.0009201,0.00012768,0.010287,-0.0057068
"297.28022",-0.0031853,0.0096418,-0.0016414,0.0021104,-0.0011884,-0.00055815,0.0026011
"297.24398",0.0068276,-0.013724,0.013658,0.007703,-0.010692,-0.00038345,-0.0011391
"297.28021",-0.00098396,0.0019702,0.0034852,-0.0039102,0.00058999,-0.0073993,-0.00434
"297.24343",0.0019566,0.002909,-0.0086287,-0.00031203,-0.00022168,0.018886,-4.6874e-06
"297.23438",0.0038861,0.0023938,-0.0034262,0.0092445,-0.0098549,-0.0050978,0.00076908
"297.22271",0.028116,0.015707,0.0030566,0.0091174,-0.031347,-0.033301,-0.032432
"297.24376",0.00063502,0.0089498,-0.0047941,0.010326,-0.0060067,-0.005869,0.0042901
"298.11671",0.026889,-0.019958,0.0086163,0.0038451,-0.0093419,-0.0029662,0.0049143
"298.13795",0.029663,0.020805,0.018227,-0.018407,0.018622,0.0016779,-0.024488
"298.24536",0.015165,-0.033814,0.029286,0.010478,-0.010165,0.0035018,-0.0048771
"298.24689",0.0045264,0.0059464,0.0008933,-0.0025554,0.00244,0.0056677,0.0034315
"298.24663",-0.0018213,0.0081302,-0.0035814,0.012608,-0.013323,-0.013669,-0.0021648
