"Sample","0027_XAV_iHMP2_FFA_SM-77FXR","0030_XAV_iHMP2_FFA_SM-6KUCT","0051_XAV_iHMP2_FFA_SM-9WOBP","0069_XAV_iHMP2_FFA_SM-9OS5Y","0393_XAV_iHMP2_FFA_SM-AMR37","0407_XAV_iHMP2_FFA_SM-AUP8B","0433_XAV_iHMP2_FFA_SM-9SNJ4","0508_XAV_iHMP2_FFA_SM-9X47O"
"Label","CD","CD","CD","CD","nonIBD","nonIBD","nonIBD","nonIBD"
"437.16176","657525.46189","375869.68523","1785.37208","9914657.26254","1711464.30368","850917.50228","301697.51152","61323.92846"
"437.25811",NA,NA,"372679.82785",NA,"949954.10128","271377.09202","1341788.39274","1120206.27826"
"437.24638","323303.53522","139411.73141","243688.58277",NA,NA,NA,"14056.53292",NA
"437.31969","6184.9208",NA,NA,NA,"16995.84638","161703.28087","2403911.00307","489405.47072"
"439.1776","587982.96093","240653.18468",NA,"2825618.93728",NA,"5034.93717","4727.37215","22888.57641"
"439.28375","514749.58765","315587.90181","16122.76099","113391.97095","252961.72429","425766.21915","3463439.05164","1050112.99119"
"440.17761","311460.70268","1639105.22953","744291.6948","6476372.97742","47991.60612","152091.7026","108287.77478","4532787.31752"
"440.93467","398549.37456","33934.87522","66114.70192","145404.41055","570337.01141","195561.6464","103337.99911","464349.11455"
"440.9482","1041779.47395","686395.13908","703968.26507","524519.86761","84120.14414","780976.56014","511842.41258","1166933.41804"
"441.26281","8341195.98799","128846.00572",NA,"5795934.89132","16319771.55509","7244434.98984","8052310.19138","1940822.36312"
"441.14873","1389572.37632",NA,"1804.20829",NA,"68141.88742","618148.86162","3441483.47327","330044.13696"
"441.20061","90613.02811","52956.34265","8452.94391","7116.48989","49384.05884","195609.09696","30018.12992","500173.76569"
"441.94906","333894.47589","252542.73822","303337.16725","98900.79721","1339.954","318090.35414","1474477.7229","450454.00791"
"443.15882",NA,NA,NA,NA,NA,"7005.37919","580646.40255","277622.80338"
"443.14141","14105.14252","1092306.9715","120521.36007","5107733.41662","368502.60423","34499.62739","582568.71845","466462.27071"
"443.37415","10256.3269","2344.68387","156311.40859","91202.25019","43097.61798",NA,NA,NA
"443.257","23798073.43815","3239323.50108",NA,"4068754.82664","166194.33921","95225.56019","26116.33959","2876.15712"
"443.25683","6361577.52414","4342328.64888",NA,NA,NA,NA,NA,NA
"445.2401","19848559.30547","11673855.90629","125484.08654","1938713.03666","685264.49026",NA,NA,"335294.55191"
"445.20992","2935.10593",NA,"113354.51945","39280.10781","2123120.44055","500583.5535","14989.87569","1780.30062"
"445.25467","208557.07512","2309069.60553","2954374.82079","121825.1439","95684.22532","1226572.75634","41005.14093","23736.51134"
"445.19044540","5402758.63338","5938444.73043","1433828.82978","14651278.26316","1687993.62276","80177.31172",NA,"506448.56008"
"446.25775","622456.56657","10602004.98524","1696247.65673","2619607.20129","1210563.08769","8532.36384",NA,"89703.20093"
"446.1519","2918383.29239",NA,"2692658.18324","36287342.11319",NA,NA,NA,NA
"446.25734","5568134.52147","3176830.28965","3834.61419","353131.7052",NA,NA,NA,NA
"446.92571","121390.08627","711143.19056",NA,"5564062.89313","3876.25514","143924.28251","751952.84015","37402.65808"
"447.21883","12503.52914","139589.39062","277524.28598","815475.34872","240716.13764","166939.19973","394659.79817","56469.75651"
"447.31176","5476437.59249","11573672.06035","3842412.77887","11300741.91568","13469885.89691","2362155.5101","4169873.05458","191140.62429"
"447.27583","978344.32957","483799.5382","1110277.65141","782905.60162","157249.0416","5684590.40623","661010.25531","292437.92096"
"447.17059",NA,"2267299.53924","73107.61045",NA,NA,"71168.85605","3263356.34732","1044198.9337"
"447.23683",NA,"3501.30923","135357.40126",NA,"325574.33619","6893.6726","3757344.59041","507885.68092"
"448.30728","5936060.12709","33326409.55056","407341040.18739","11730584.29797","233331473.09521","18844092.20573","30276714.89451","4429389.50447"
"449.17976","452197.2487","15575.38525","62710.89386","681964.20618","68245.2059","220199.10944","967386.86307","389636.39289"
"449.12481",NA,"316187.61582",NA,"4509.13279","123660.61205","171972.20358","708392.4383","305942.35702"
"449.19823","1085583.05781","408976.36835","92161.22691","272215.37026","1914509.31438","469930.18396",NA,"146369.84724"
"449.24428","21484430.32989","28516145.38946","184741.42728","10978345.60274","4295702.99225","21878834.52811","20190084.29856","9213011.17167"
"449.14416","99399.23724","8156.10262",NA,"31709.19419","2814841.18574",NA,"212463.20778","320436.9195"
"449.18883","358224.75499",NA,NA,"195613.31339",NA,"269114.45916",NA,"3376432.89103"
"450.82983","16518.91812","184105.90786","126023.53472","37264.28102","557056.74521","275226.20277","1694296.47264","796981.16007"
"451.0995","140784.03176",NA,NA,"1346358.95916","1203419.80983","534957.56566","1374868.01112","7317.57915"
"451.0696","1356354.49209",NA,NA,"39422.49646","132520.76236","453887.9324","498983.0783","523113.2606"
"451.27059","2509896.70614","919456.127","109545.26821","2320688.22974","6501074.79945","4318114.05644","3815316.54317","414144.59122"
"451.20815","76658.1431","189777.66638","63838.55525","143076.2999","189246.75717","2064.92245","298238.88715","3360.36799"
"452.27378","2960098.75905","86133.23143",NA,"271788.6191","39031.78441","25773.23989","55791.01962",NA
"453.22414","1227048.23255","888828.11798","1689989.82945","719824.70559","622092.94052","290043.61741","127850.61882","101137.29854"
"453.2864","2416729.16889","1921953.86437","4309837.02116","3516502.60144","21288542.30869","6626367.02844","17565868.88688","1738295.77776"
"453.28575","48346304.0232","431063.28843","23300.38015","12517974.73432","363163.63434","757327.28566","954763.11239","42003.03311"
"454.22455","13418743.10934","72651.81689","604566.34532","2613131.13427","9916.08738","107237.22054","433098.00747","13488.15922"
"454.92688","964016.10521","448598.03432","528916.61529","388968.30762","1437401.73798","351172.58561","2697230.22424","811052.73383"
"455.17224","1666696.25796","727828.73401","3580.02237","786824.68622",NA,NA,"1729.40031","7120.3575"
"455.24208","271266.73379","220628.98082","219785.99232","15973953.05891","5822194.95019","1647504.50995","15707312.91454","663404.66803"
"455.29376","27056.33966","284317.06117","1073808.37401","12116.09364","1261669.51987","74297.52176","6305242.34309",NA
"457.25748","2083944.5912","5349986.01229","164781.87961","3299654.49058","4338386.97758","1747263.40515","844987.76515","72106.90352"
"457.29474","851089.57977","726562.53274","13005.22831","640587.59492","3383653.51546","2175146.56588","1099933.03343","496923.5445"
"457.39028","307943.01767","99735.41573","232094.01424","11993.4791","169211.92001",NA,NA,NA
"458.34871","346667.32747","23454.68585","190138.32293","6265.10056","219105.18899",NA,NA,NA
"459.13667",NA,"20426480.72731","813336.74465","3156787.75555","126774.28566","42470.65468",NA,"470669.32731"
"459.34679","68045.26165","9227.2263","3917.03824",NA,"106075.02948","528837.54194","8325321.79158",NA
"460.17342","133855.98246","114920.6634",NA,"84791.23612","2662524.18418","11423.63087","75000.96861","13951.41224"
"460.97666",NA,NA,NA,NA,NA,NA,"1365988.38683","519243.21054"
"461.03668",NA,NA,NA,NA,NA,"295189.37641","367783.38275","161432.42693"
"461.16928","109949.51933","87717.80481","30071.70813","83036.77793","5590442.53553","31016.16326",NA,NA
"461.25447",NA,NA,NA,NA,"4233868.10621","1570420.52278","2442456.18083",NA
"461.3644","1782476.25337","166402.07386","36612.14739","960098.67184","342178.51234","370608.40198","3504203.05523","1108060.4742"
"462.85406","7026.27919","22838.84961","16493.91899","3007.45095","432069.24301","438672.99952","211204.61039","589032.27683"
"463.15637","1733035.73167","4285077.41828","1031806.62353","118535.47628",NA,NA,NA,NA
"463.30707","7531148.97046","1256363.02309","503819.20451","3210929.94843","39549103.17115","11586875.64911","20338322.89367","1179021.24341"
"463.28425","1031995.56761","14457.21852","7933.50353","1439339.07347","323708.2429","1762681.31683",NA,"3842.9678"
"463.32996","196042.54429","549480.84831","47142.3049","385710.86516","772979.72688","782300.57724","302045.09675","1400152.60811"
"464.85037","31902.29383","94363.10204","111342.28279","68773.58941","1641520.79653","988290.92059","661786.35501","1421091.6722"
"465.04843",NA,NA,NA,NA,"164016.00651","206394.72553","1006023.55029","247712.14082"
"465.30501","15880557.9625",NA,NA,"86189146.9573","7935766.40252","15434058.17279","58613856.4081","77519525.59028"
"465.30512","365350.75166",NA,NA,"38173373.1833","3067031.66649","4220969.59172","12716107.00851","19339430.44437"
"465.30501702","8713997.01443",NA,NA,"73202343.22636","4494691.98607","7096980.20536","42323444.04466","48050404.78276"
"465.3049","9899632.56172",NA,NA,"92790289.20937","5404036.27268","8075174.05924","19249944.38924","21533651.39398"
"465.30502","27230039.19804",NA,NA,"153345954.23453","14613201.59311","33636065.08757","113729164.04348","117415639.84954"
"465.30483","3297938.65489","92010.04415",NA,"23728251.09569","1639339.04868","1709222.03402","5361304.08601","9384405.04386"
"465.35882","8440431.9073","3014167.14377","520401.01954","3663387.99131","21338339.00512","4125752.3768","4687768.24759","283367.37451"
"465.28368","114871.27396","56033.69256","11699311.40664","8489.02053","6424483.77312","353518.37782",NA,"287782.06815"
"466.23512","616619.57189",NA,NA,"2444854.2283","10789348.23309","6302118.37084","848451.43576","3590.7296"
"466.24216","1812501.00745","382492.88168",NA,"1537767.20265",NA,NA,"200172.89642",NA
"466.84762","110050.0565","131374.09193","64402.06985","29387.31841","1527120.84014","937006.09472","677303.53959","1395795.83892"
"467.33756","672075.89195","255268.99818","4370254.23091","169890.08685","395788.50344","1156541.42773","183702.16358","3482.13987"
"467.33818","576634.98764","127600.94047",NA,"1549635.1411","3012054.52765","2259554.90671","11163088.70789","857198.14961"
"468.15171","27538190.32739","2500017.13752",NA,"1177735.76","8869723.70243","4210320.91392","7636125.18858","8981.6208"
"469.09101","305971.20206","50443.40149",NA,"693204.23898","36948.78162","123537.03813","57865.9238","7033.01125"
"469.30891","1249724.34478","472766.06744",NA,"374689.41995","782537.56596","254647.87928","1856791.69396","465397.38757"
"469.28064","793834.65135","577108.73665","154045.18288","1500475.94155","3644206.91851","2244280.40929","1152248.7019","64287.07698"
"469.3321","154627.1064","58656.53166","238484.50894","506646.45436","3551492.61587","824546.84196","4441067.24764","645374.55444"
"469.33212","498958.59218","996621.09247","610523.41504","168219.53959","6178.69006","46499.06213","181131.81066","72150.59971"
"471.1064",NA,NA,NA,NA,"221591.57022","312781.57958","1186322.23228","697540.48482"
"471.07855","855538.40281","249296.00841",NA,NA,NA,"116523.95161","22260.46642",NA
"472.88239","136956.16557","209978.34564","154802.38024","79859.60333","369666.79942","784037.09246","641753.69162","1420995.37911"
"472.92502","5597748.61043","1176476.98672","801535.09571","3348334.85462","27623.90171","2475043.74832","846324.11052","4185803.41456"
"473.08097","123463.49563",NA,NA,NA,"712432.70495","298378.49122","1123973.34397","2983.99104"
"473.2221","18686.55403","60535.2452",NA,"10427.81964","773623.74664","1323927.71421",NA,"229124.41439"
"473.33874","489385.72413","447992.17179","391317.62944","1813738.35014",NA,NA,NA,NA
"473.92593","3091114.41744","714392.88441","318442.91441","1523966.48328","5877.54744","1358044.37564","482682.52434","2296584.2017"
"474.25547","4107431.96996","100261.00298","12815.23644","4063663.29293","146794.92768","24779.56141","50467.40183","2537.86151"
"474.87941","343615.91271","401492.85403","359085.2735","185517.87654","1184730.19695","1680357.71146","1334781.86522","2794301.59897"
"475.19057","537186.34896","592679.45889","56309.49673","2042298.23471","875605.84671","88310.08193","256481.27929","423161.68805"
"475.26766","76352201.73532","19788375.44753",NA,"16490730.6714","4507474.53568","376821.98749","586277.43647",NA
"475.37872","165246.96935",NA,NA,NA,"180803.45781","47980.73508","449086.83379","178275.09074"
"476.23767",NA,NA,NA,"3328.406","853208.98393","3434350.95322","3063736.99894",NA
"476.23217","5178633.4237","2864285.11354",NA,NA,NA,NA,NA,NA
"476.27869","98677757.73126","463284873.34162","57112445.42415","111305770.6096","9400168.79676","10646404.51478","40935194.52416","14641648.49499"
"476.27804","7462346.35247","13248217.64864","14991.78305",NA,"89323.99187","10673.01397",NA,NA
"477.15845",NA,"4774624.90634","17986859.17877",NA,NA,NA,NA,NA
"477.24756","587823.14863","333425.64483","491115.43292","116699.99553","620904.09237",NA,NA,NA
"477.30436","8433923.2347","2660610.42686",NA,"7379.48687","17113.48621","26130.43509","38008.81245","9165.69827"
"478.29431","31216053.94005","2676945.27012","273584.65981","7150430.25861","1019961.96391","1335895.85899","9244940.7868","1446794.46958"
"479.24739","19050355.25953","3245653.61459","178615.13435","19696307.39792","10194964.62645","54658.76934","2714.2296","22032.66803"
"479.3205","77333.59157","6646.52064","1975.46902","616121.27127","32679.36669","32810.72579","64287.45666","873017.8862"
"479.32015","250097.74884","30838.23987","12609.91491","2592712.31248","96449.40252","189129.50064","380136.50672","2755994.09516"
"480.25578",NA,NA,"39366938.71425","498635.8911",NA,NA,"235054.45021",NA
"480.31277",NA,NA,NA,"3584550.67111","17978.90249","7258.83876","831291.9703","173937.22025"
"481.18808","78671.04446","229179.72708","178925.80906","3019090.28305","4197.67589",NA,NA,NA
"482.23015","2288892.05415","581990.05381","1537309.45664","2803746.34793","5917836.96207","2289115.78206","815089.99826","2615.22993"
"482.23842",NA,NA,NA,NA,"4955767.99545",NA,"214322.15698",NA
"482.29023","6136087.92301","51965920.9622",NA,"109644936.81178","3716685.01922","5848955.00962","62949332.9289","7411981.62159"
"483.22414","427189.07939",NA,NA,NA,"9457.02787","305886.72428","827262.07535","20132.49577"
"483.2038","3182707.26352","2112542.18571","404603.27489","2590468.69176","87057.61369","61693.46032","14060.78597","2272.72514"
"483.31425","491624.26576","14023.45148","4245303.7942","363725.5068","505876.97361","861569.00193","51158764.85063","9477346.15769"
"483.3313","7096.67196","113675.91084","10244.82001","3062481.98291","240946.59299","434808.58905","6365922.61842","415963.02242"
"483.40602",NA,NA,NA,"1427973.93058","51663.06676","4047951.69645","3290359.22764","2301371.66751"
"484.91991","469412.1221","1330229.72936","188015.16133","1533275.55516","43039.00124","420132.87006","89220.98403","104153.48989"
"485.1825",NA,NA,"354898.4263",NA,"3460.70285","449159.50114","14540.48494","85763.79234"
"485.30425","5021999.12407","1886888.85252",NA,"595698.29687","57484738.2126","2058022.01221","3614763.77367","260273.66981"
"485.25834","406469.16444",NA,NA,"213804.31516","556637.33375","725742.3126","2193555.91718","43977.24273"
"485.15199","549568.107","3342550.39489","1918588.92508","11692361.8621","689068.06773","107528.18783","1252278.21636","167795.19169"
"485.32529","136674.1851","19856.25317","14301.53252","2261708.20403","1082161.39925","2310982.27597","2906229.45062","755926.87366"
"486.20126","9881835.35224","1442249.58303",NA,"5992446.93275","438892.25089","288266.44358","22208.86543",NA
"486.94048","2555019.99698","847359.72449","667929.62499","2440968.15501","12668.34754","2008342.82032","700903.19856","3048091.59598"
"487.4006","5047.57279","2861.63846","172614.29882","106424.1232","3920.96335",NA,"11225.91325","49112.88962"
"487.25563",NA,NA,NA,NA,"1048789.00137","144967.05905","1333632.82591",NA
"488.18054",NA,"54689.68082","17157823.10987","2910075.40541",NA,NA,NA,NA
"488.26349","25056.47987",NA,"100560.53867","81704.57158","494764.47365","651701.00585","1254175.49314","99620.64325"
"490.24237","597307.69817","342914.80363","13964952.77118","149907.72683",NA,NA,NA,NA
