"","Comp. 1","Comp. 2","Comp. 3","Comp. 4","Comp. 5"
"421.26017",0.14808,0.15081,0.15094,0.15092,0.15092
"421.32999",0.44612,0.49702,0.50461,0.50497,0.50499
"422.13367",2.3641,2.3587,2.3546,2.3539,2.3538
"422.26846",0.29169,0.28854,0.29198,0.29212,0.29213
"422.29958",0.45238,0.46066,0.46391,0.46376,0.46376
"422.26357",0.15721,0.15731,0.15703,0.15706,0.15706
"422.33661",1.8511,1.8385,1.8357,1.8354,1.8354
"423.03801",0.72112,0.72578,0.731,0.73075,0.73074
"423.30232",0.80448,0.82391,0.83085,0.8306,0.83059
"423.27186",0.677,0.67959,0.68829,0.68811,0.6881
"423.27572",0.094953,0.093873,0.093788,0.094865,0.094867
"423.27548",1.3873,1.3719,1.3696,1.3692,1.3691
"423.22737",1.35,1.4008,1.4007,1.4002,1.4003
"423.2872",0.22867,0.23749,0.23715,0.23716,0.23717
"423.34851",2.4759,2.4547,2.4497,2.4493,2.4492
"423.31205",1.483,1.4704,1.4674,1.4676,1.4676
"424.24726",0.089212,0.15828,0.16042,0.16039,0.16041
"424.27895",1.048,1.0395,1.0377,1.0377,1.0378
"424.27932",0.019029,0.025638,0.025583,0.030226,0.030267
"424.27283",0.71856,0.71112,0.71463,0.71491,0.71492
"424.29085",0.060168,0.14758,0.15412,0.15465,0.15468
"424.35187",2.2147,2.1957,2.1912,2.1909,2.1909
"425.16399",1.7208,1.7011,1.6975,1.697,1.697
"425.26794",1.0509,1.0501,1.0491,1.0488,1.0488
"425.30278",0.36608,0.36192,0.36118,0.36106,0.36107
"425.25037",0.69433,0.70511,0.71355,0.71331,0.71331
"425.24656",0.52434,0.53444,0.53371,0.53353,0.53353
"425.36433",1.8466,1.837,1.8344,1.8341,1.8341
"426.30165",0.36754,0.37645,0.37661,0.3767,0.37669
"426.36738",2.0531,2.0364,2.0332,2.0331,2.0331
"427.1799",1.5321,1.5143,1.5113,1.5108,1.5108
"427.17934",1.4492,1.4331,1.4302,1.4297,1.4297
"427.30454",0.4468,0.44399,0.44529,0.44652,0.44652
"427.26215",0.86885,0.88555,0.89142,0.89122,0.89121
"427.21988",0.79585,0.79645,0.79512,0.79496,0.79495
"427.2338",2.1633,2.1385,2.1341,2.1337,2.1337
"427.23379",1.2323,1.2243,1.2216,1.2213,1.2213
"427.26162",0.082959,0.19743,0.23784,0.2378,0.23781
"427.26208",0.19091,0.1918,0.19434,0.19444,0.19444
"427.21632",0.44726,0.44973,0.45003,0.45022,0.45023
"427.35407",0.34447,0.38733,0.3878,0.38861,0.38868
"428.18281",1.4576,1.4421,1.4394,1.4389,1.4389
"428.18265",2.4224,2.3943,2.3899,2.3891,2.3891
"428.21982",0.46652,0.46929,0.46988,0.47006,0.47007
"428.26562",0.69534,0.70694,0.71515,0.715,0.71499
"428.26534",0.1541,0.18841,0.22985,0.22985,0.22986
"428.26551",0.2025,0.20348,0.20609,0.20618,0.20618
"428.31715",0.38699,0.38494,0.3867,0.38657,0.38657
"428.87382",0.33662,0.34211,0.34143,0.34144,0.34143
"429.25257",0.19446,0.19508,0.19559,0.19553,0.19554
"429.29743",0.19597,0.24407,0.25388,0.25396,0.25396
"429.25862",0.79119,0.81029,0.81933,0.81905,0.81904
"429.21201",0.25482,0.28101,0.28337,0.28479,0.2848
"429.21728",0.60109,0.59432,0.59393,0.59375,0.59375
"429.25854",0.00077399,0.08001,0.1594,0.16028,0.16031
"429.23194",0.10516,0.10579,0.10556,0.10616,0.10616
"429.32046",0.47348,0.46954,0.47079,0.47063,0.47063
"430.30089",0.55348,0.54902,0.55325,0.55334,0.55336
"430.33307",0.47336,0.46787,0.47028,0.47024,0.47023
"430.94842",0.48604,0.49575,0.49627,0.49654,0.49654
"430.98438",1.3519,1.3479,1.3488,1.35,1.35
"431.13841",2.3484,2.3214,2.3163,2.3172,2.3171
"431.20317",0.254,0.2527,0.25278,0.25353,0.25353
"431.19036",1.8287,1.8118,1.8156,1.815,1.815
"431.19576",0.68907,0.74735,0.74624,0.74647,0.7467
"431.21106",0.61935,0.63755,0.63795,0.63793,0.63793
"431.18316",1.8105,1.7911,1.7872,1.7865,1.7865
"431.35325",0.73901,0.76557,0.7691,0.76885,0.76885
"431.31683",0.38894,0.39236,0.3925,0.39261,0.39261
"431.31697",0.26587,0.27022,0.2726,0.27269,0.27269
"431.98771",1.7142,1.696,1.7082,1.7077,1.7077
"432.17521",0.038066,0.059398,0.059457,0.059622,0.059656
"432.19919",0.31373,0.32795,0.33014,0.3304,0.33096
"432.32051",0.37158,0.37861,0.38226,0.38222,0.38221
"432.2069",0.34458,0.34839,0.34894,0.34883,0.34886
"432.98131",1.9525,1.9302,1.9397,1.9393,1.9393
"433.18507",1.8392,1.8189,1.815,1.8144,1.8144
"433.21874",0.08868,0.088833,0.089776,0.09029,0.090334
"433.24917",0.88911,0.8963,0.89733,0.89707,0.89706
"433.29611",0.66316,0.67016,0.66885,0.6687,0.6687
"433.33258",0.21066,0.24003,0.24121,0.2416,0.2416
"433.2602",0.12038,0.14513,0.14526,0.14691,0.14692
"433.29631",0.37071,0.37373,0.37456,0.37671,0.37671
"433.3324",0.096249,0.10434,0.10696,0.10779,0.10778
"434.26802",0.27409,0.31498,0.32011,0.32001,0.32001
"434.26357",0.28013,0.3149,0.31431,0.31549,0.3155
"434.336",0.75541,0.77216,0.77483,0.77458,0.77457
"434.33595",0.29152,0.28995,0.29009,0.29059,0.29061
"435.08139",0.39689,0.40826,0.42477,0.43146,0.43146
"435.14574",1.4373,1.4227,1.4196,1.4192,1.4192
"435.27562",0.17256,0.20042,0.20307,0.20345,0.20345
"435.27148",0.44002,0.48491,0.49182,0.49165,0.49165
"435.31175",1.1755,1.1644,1.1623,1.1621,1.1621
"435.20049",1.9349,1.913,1.9088,1.9087,1.9087
"435.27503",1.973,1.9557,1.9514,1.9523,1.9523
"435.31178",0.21573,0.22078,0.22329,0.22329,0.22329
"435.3486",1.7147,1.7125,1.7114,1.7112,1.7112
"436.27889",0.40276,0.43445,0.43978,0.43977,0.43977
"436.22434",1.1946,1.2967,1.2965,1.2966,1.2966
"436.28368",0.23872,0.23595,0.23597,0.23594,0.23594
"436.31526",1.4583,1.4467,1.4446,1.4448,1.4448
"436.31527",0.48084,0.48954,0.49424,0.49408,0.49407
"437.12496",2.8073,2.7786,2.7731,2.7722,2.7722
"437.28682",0.22763,0.22504,0.22488,0.22488,0.22489
"437.29098",0.019224,0.023031,0.037714,0.037912,0.037913
"437.29108",1.2202,1.211,1.2084,1.2082,1.2082
"437.26802",0.25332,0.25258,0.25261,0.25269,0.2527
"437.2908",0.43913,0.44982,0.45502,0.45501,0.45501
"437.36399",2.1912,2.1817,2.1785,2.1782,2.1782
"438.12809",1.1521,1.1405,1.138,1.1376,1.1376
"438.28907",0.29765,0.297,0.29635,0.29643,0.29643
"438.2632",0.23852,0.31075,0.31497,0.31486,0.31487
"438.2944",0.042917,0.046352,0.051256,0.051317,0.051316
"438.29417",0.19047,0.29753,0.33579,0.33572,0.33571
"438.29378",1.639,1.6247,1.6215,1.6211,1.621
"438.3674",1.8988,1.8942,1.8921,1.892,1.892
"439.28204",0.43799,0.43504,0.43473,0.43461,0.43461
"439.20822",0.5193,0.51864,0.51768,0.5175,0.5175
"439.26644",1.3976,1.3839,1.3859,1.3885,1.3885
"439.30696",0.76152,0.75565,0.75502,0.75556,0.75555
"439.28567",0.16787,0.16944,0.17258,0.17252,0.17253
"439.29644",0.20329,0.29893,0.32292,0.32281,0.32281
"439.26225",1.4111,1.4017,1.3986,1.3983,1.3983
"439.29644923",1.1243,1.1159,1.1137,1.1133,1.1133
"439.29681",0.20633,0.20904,0.20922,0.20916,0.20916
"439.37982",1.6598,1.6614,1.6639,1.6641,1.6641
"440.26824",0.52302,0.56564,0.57062,0.57044,0.57044
"440.25569",1.6306,1.6159,1.6222,1.622,1.622
"440.3831",1.3987,1.4281,1.4304,1.4311,1.4311
"441.01339",1.7576,1.7397,1.7562,1.7557,1.7557
"441.30116",0.10958,0.10833,0.10969,0.11049,0.11049
"441.2236",1.2744,1.2623,1.2596,1.2601,1.2601
"441.30119",0.41363,0.41386,0.41315,0.4135,0.4135
"441.2589",0.74652,0.74384,0.75121,0.75279,0.75279
"441.26265",1.3873,1.3734,1.3711,1.3706,1.3706
"441.35895",2.2388,2.2205,2.2164,2.2159,2.2159
"442.01666",1.6259,1.6083,1.6283,1.6282,1.6282
"443.01035",1.5399,1.5251,1.5295,1.5306,1.5306
"443.17452",0.57136,0.57079,0.56966,0.56947,0.56946
"443.27825",0.60909,0.61775,0.6193,0.6191,0.61909
"443.25708",1.0853,1.0796,1.0783,1.0781,1.0781
"443.29979",0.98751,0.97671,0.97601,0.97589,0.97598
"443.2782",0.3585,0.3643,0.36693,0.36694,0.36693
"443.25682",0.92219,0.93722,0.94457,0.94438,0.94437
"443.21119",0.014952,0.055115,0.064184,0.065002,0.065027
"443.30142",1.2892,1.2823,1.28,1.2798,1.2798
"443.317",0.001426,0.079143,0.079118,0.079183,0.079182
"444.26028",1.1352,1.1295,1.1283,1.1282,1.1282
"444.2816",0.062676,0.065182,0.065037,0.065388,0.065387
"444.26022",1.3576,1.3533,1.3554,1.3552,1.3552
"444.2818",0.28439,0.28432,0.28377,0.28394,0.28394
"445.25366",2.0408,2.0263,2.0249,2.0248,2.0248
"445.19044",1.594,1.5783,1.5754,1.5754,1.5754
"445.29658",1.3249,1.3128,1.3103,1.3099,1.3099
"445.19042",1.5793,1.561,1.558,1.5575,1.5574
"445.19072",1.2857,1.2713,1.2692,1.2689,1.2689
"445.19016",1.05,1.0383,1.036,1.0356,1.0356
"445.33288",0.1641,0.17213,0.17177,0.17212,0.17212
"445.36927",0.37052,0.39762,0.39759,0.39746,0.39746
"446.19437",0.92521,0.91543,0.9137,0.91349,0.91348
"446.19367",1,0.98868,0.98689,0.98656,0.98655
"446.19367246",1.3992,1.383,1.3804,1.3799,1.3799
"446.32785",0.23036,0.24253,0.24614,0.24609,0.24609
"446.2917",0.026041,0.20981,0.20951,0.20965,0.20965
"447.31191",0.65413,0.65708,0.65978,0.65982,0.65981
"447.22863",0.60256,0.62493,0.62925,0.62906,0.62905
"447.31188",0.80603,0.82322,0.82469,0.82476,0.82475
"447.20607",0.88985,0.87959,0.87788,0.87804,0.87803
"447.20602",1.6399,1.6272,1.6237,1.6232,1.6232
"447.33103",0.11645,0.1393,0.14959,0.14954,0.14954
"447.34849",0.35581,0.37742,0.37753,0.37742,0.37741
"447.34762",0.18543,0.22275,0.22317,0.22316,0.22317
"447.20648",0.42182,0.41716,0.4163,0.41619,0.4162
"447.34842",0.11395,0.14112,0.1409,0.14086,0.14086
"447.34849266",0.69219,0.69174,0.69058,0.69036,0.69036
"447.34858",0.10165,0.12181,0.12176,0.12172,0.12172
"448.20941",0.76886,0.76149,0.76373,0.76461,0.76461
"448.28354",0.31203,0.32014,0.34444,0.34495,0.3451
"448.30724",0.68593,0.71457,0.71357,0.71334,0.71334
"448.35181",0.63941,0.64138,0.64051,0.64038,0.64037
"448.31622",1.1115,1.1363,1.135,1.1357,1.1357
"448.35195",0.17523,0.1957,0.19625,0.19618,0.19618
"448.3155",0.82867,0.83622,0.84046,0.84035,0.84034
"449.31002",0.66412,0.69533,0.69435,0.69413,0.69412
"449.24416",0.60867,0.63494,0.64346,0.64325,0.64324
"449.28686",1.1192,1.1073,1.1114,1.1114,1.1116
"449.36419",1.4099,1.4352,1.4387,1.439,1.439
"449.3277",0.10237,0.10538,0.111,0.11241,0.1124
"450.26315",0.027225,0.15072,0.15634,0.15644,0.15644
"450.24723",0.40864,0.44453,0.45203,0.45194,0.45194
"450.33088",0.11391,0.11639,0.12155,0.12287,0.12287
"450.31369",0.32097,0.34292,0.34239,0.34233,0.34236
"451.24025",0.49112,0.51604,0.52283,0.52266,0.52266
"451.27031",0.84464,0.83848,0.83738,0.8371,0.83709
"451.27043",0.0088345,0.094836,0.098762,0.10908,0.10911
"451.32839",0.086499,0.093698,0.09423,0.094621,0.094627
"451.33333",0.18561,0.1838,0.19363,0.19476,0.19476
"451.30667",0.64703,0.64137,0.64082,0.6406,0.6406
"451.26678",0.95081,0.94065,0.93858,0.94037,0.9404
"451.38002",1.9578,1.9661,1.9656,1.9657,1.9657
"452.27895",0.11195,0.13388,0.13358,0.13367,0.13369
"452.27899",0.0097176,0.11294,0.11405,0.11402,0.11404
"452.27354",1.2649,1.2562,1.2542,1.2538,1.2538
"452.27379",0.61513,0.63874,0.64384,0.64544,0.64546
"452.38323",1.5491,1.5793,1.5828,1.5832,1.5832
"453.28151",0.057855,0.093591,0.09339,0.093775,0.09379
"453.28643",0.47722,0.48427,0.48879,0.48863,0.48862
"453.23192",0.02461,0.16399,0.16689,0.16718,0.16718
"453.28233",0.28904,0.35645,0.35886,0.35908,0.35908
"453.28611",0.22853,0.24424,0.25489,0.2548,0.25481
"453.26282",0.79453,0.79583,0.79632,0.79605,0.79605
"453.28577",0.95831,0.94998,0.94814,0.94789,0.94788
"453.2977",0.57115,0.56508,0.56557,0.56539,0.5654
"453.33793",0.51998,0.5299,0.53746,0.53972,0.53983
"453.31469",0.97994,0.97447,0.97471,0.97438,0.97437
"453.28587",0.49086,0.50093,0.51654,0.51676,0.51676
"454.28392",0.13426,0.1572,0.15685,0.15726,0.15726
"454.28933",0.93214,0.92405,0.92222,0.92197,0.92196
"454.2816",0.5943,0.61416,0.62207,0.62197,0.62196
"454.23551",0.055688,0.13564,0.13586,0.13611,0.13612
"454.28942",0.35669,0.43285,0.44789,0.44778,0.44778
"454.26612",0.98095,0.98664,0.9877,0.98737,0.98736
"454.28913",0.9956,1.0802,1.078,1.0779,1.0778
"454.34114",1.4312,1.4149,1.4134,1.4147,1.4147
"454.28913210",0.62325,0.61819,0.62804,0.62984,0.62984
"455.26804",0.52228,0.52854,0.54482,0.5449,0.54491
"455.2514",0.90272,0.89277,0.8909,0.89257,0.89257
"455.24792",0.19503,0.20174,0.20788,0.20793,0.20794
"455.29137",0.49729,0.52237,0.53281,0.5328,0.53283
"455.24761",1.085,1.0887,1.0864,1.086,1.086
"455.41104",0.24499,0.2671,0.26887,0.26878,0.26878
"455.35353",0.37443,0.37273,0.37768,0.37873,0.37873
"455.29403",1.0585,1.0463,1.0535,1.0536,1.0536
"455.29159",1.738,1.7252,1.7234,1.7232,1.7232
"455.24223",0.47363,0.47018,0.4699,0.46974,0.46975
"455.31684",2.7853,2.7575,2.7514,2.7505,2.7505
"455.37486",1.8071,1.8084,1.8084,1.8081,1.8081
"455.24218",0.28054,0.27812,0.28137,0.28132,0.28132
"455.37474",2.2101,2.1864,2.1824,2.1817,2.1817
"456.25121",0.50968,0.5303,0.53315,0.5333,0.53331
"456.25053",1.4189,1.4095,1.4066,1.4061,1.4061
"456.35695",0.48064,0.47966,0.48577,0.48674,0.48674
"456.29792",1.6575,1.6418,1.6414,1.6422,1.6421
"457.25763",0.30775,0.35187,0.35708,0.357,0.357
"457.33277",0.19312,0.24723,0.24733,0.24768,0.24768
"457.3598",0.57541,0.5812,0.59268,0.59381,0.59382
"458.00333",1.8242,1.8049,1.818,1.8175,1.8175
"458.26092",0.11841,0.13367,0.13341,0.1337,0.1337
"459.27344",0.12093,0.1227,0.17138,0.17135,0.17142
"459.20307",0.32502,0.32191,0.32217,0.32207,0.32207
"459.27322",0.86862,0.85903,0.85893,0.85864,0.85863
"459.27324",0.099734,0.10808,0.10995,0.1102,0.1102
"459.34844",0.84561,0.88062,0.88284,0.88254,0.88253
"460.00038",1.2614,1.2566,1.2831,1.2834,1.2834
"460.20637",0.32672,0.3237,0.3239,0.3238,0.3238
"460.28339",0.50413,0.5051,0.50398,0.504,0.504
"460.27653",0.15683,0.21657,0.23722,0.23717,0.23719
"460.27608",0.90934,0.90341,0.90143,0.90124,0.90123
"460.27643",0.22039,0.23262,0.236,0.23612,0.23611
"460.26843",0.67494,0.69241,0.69737,0.69726,0.69725
"460.35183",0.8671,0.90113,0.90051,0.90024,0.90023
"461.29135",0.26166,0.27293,0.2729,0.27351,0.27351
"461.25542",0.48286,0.57837,0.57748,0.57743,0.5775
"461.26743",0.38696,0.38635,0.38567,0.3859,0.3859
"461.2781",0.091227,0.12132,0.12939,0.12935,0.12935
"461.36419",0.74941,0.746,0.74566,0.74566,0.74566
"461.36427",0.53402,0.54696,0.54603,0.54585,0.54584
"461.36415",0.69644,0.73829,0.73904,0.73882,0.73881
"461.27234",0.77116,0.78565,0.78559,0.78539,0.78538
"461.32781",0.39243,0.3948,0.39465,0.39452,0.39452
"461.35403",0.39527,0.40919,0.44997,0.45263,0.45265
"462.29969",0.59896,0.59368,0.59254,0.59241,0.59242
"462.27082",0.25685,0.27948,0.28256,0.28248,0.28252
"462.36755",0.45005,0.48814,0.49814,0.49805,0.49804
"462.32293",0.090862,0.14008,0.1472,0.14756,0.14757
"462.369",0.91836,0.91063,0.91298,0.91302,0.91301
"462.3311",0.14022,0.15613,0.15862,0.15893,0.15895
"463.30314",0.63806,0.6326,0.63133,0.63119,0.6312
"463.20835",0.67574,0.66847,0.66699,0.66677,0.66676
"463.28957",0.38849,0.47942,0.51372,0.5138,0.5138
"463.30674",0.72169,0.71338,0.71183,0.71176,0.71175
"463.28393",0.31073,0.38594,0.39849,0.39918,0.39919
"463.22043",0.47851,0.50447,0.50682,0.50695,0.50694
"463.27128",0.96089,0.95133,0.95021,0.95071,0.9507
"463.34354",0.54432,0.53971,0.53977,0.53961,0.5396
"463.34359",0.19167,0.19369,0.19335,0.19338,0.19338
"464.21958",0.90198,0.91272,0.91929,0.91984,0.91986
"464.30985",0.073423,0.17325,0.19932,0.19946,0.19946
"464.28435",0.41427,0.58927,0.5906,0.59065,0.5908
"464.30205",0.67369,0.6963,0.69651,0.69641,0.69641
"464.3148",0.72033,0.71219,0.71089,0.71065,0.71065
"464.27391",2.1085,2.0844,2.0798,2.0796,2.0796
"464.80573",1.6336,1.621,1.6174,1.6169,1.6168
"465.3048",0.55875,0.60234,0.60258,0.60248,0.60248
"465.30491",0.112,0.13297,0.14756,0.15307,0.15324
"465.2877",0.55537,0.55067,0.56008,0.56006,0.56027
"465.28615",1.2116,1.1998,1.1977,1.1976,1.1976
"465.30528",1.4419,1.4366,1.4551,1.4552,1.4552
"465.22266",1.2375,1.2346,1.2377,1.2375,1.2375
"465.28589",2.6259,2.6078,2.6021,2.6021,2.6021
"465.30466",0.53536,0.53551,0.53451,0.5354,0.53539
"465.30484",0.010038,0.026409,0.041686,0.042189,0.04219
"465.31822",0.738,0.72965,0.72833,0.72808,0.72809
"465.23897",0.49952,0.49777,0.49685,0.4967,0.49671
"465.32263",1.0759,1.0634,1.0688,1.0685,1.0685
"465.32225",0.26822,0.29752,0.29693,0.29761,0.29761
"465.39514",1.7452,1.7427,1.7439,1.7438,1.7438
"466.29076",0.615,0.61205,0.61069,0.61317,0.61325
"466.30812",0.63101,0.66165,0.66167,0.6616,0.6616
"466.30576",0.18638,0.18447,0.18704,0.18699,0.18699
"466.30766",0.7978,0.80328,0.80229,0.80226,0.80237
"466.28952",1.3101,1.3014,1.2986,1.2992,1.2992
"466.23475",0.94578,0.95269,0.95676,0.95644,0.95643
"466.30525",0.23108,0.22841,0.22882,0.22886,0.22886
"466.3063",1.17,1.1813,1.2007,1.2061,1.2061
"466.32542",0.28376,0.30818,0.30763,0.30845,0.30845
"466.33066",1.1556,1.1422,1.1397,1.1393,1.1393
"466.80366",1.6459,1.6416,1.6393,1.6388,1.6388
"467.20919",0.41016,0.41211,0.41802,0.41822,0.41825
"467.2115",0.40618,0.40882,0.41365,0.41351,0.41351
"467.30651",0.85902,0.85226,0.87055,0.87189,0.87189
"467.30201",1.7987,1.7902,1.7875,1.7886,1.7886
"467.31481",0.94258,0.9561,0.95685,0.95653,0.95652
"467.32959",0.2493,0.3996,0.40425,0.40411,0.40413
"467.3338",1.2328,1.2187,1.2161,1.2157,1.2157
"467.31324",2.9645,2.9427,2.9381,2.9378,2.9377
"467.27783",0.12815,0.12668,0.13042,0.13045,0.13045
"467.33809",0.31471,0.31361,0.31332,0.31349,0.31349
"468.28126",0.25537,0.28505,0.28448,0.28441,0.2844
"468.24695",0.70362,0.70206,0.70084,0.70066,0.70065
"468.31845",1.0877,1.0921,1.0901,1.0898,1.0898
"468.30534",1.5788,1.5669,1.5644,1.5641,1.5642
"468.34149",0.32745,0.32558,0.32551,0.32573,0.32573
"469.31132",0.87085,0.88651,0.88585,0.88556,0.88555
"469.25773",0.17625,0.18551,0.18881,0.18882,0.18887
"469.25036",0.6542,0.6518,0.65055,0.65048,0.65047
"469.33186",0.45661,0.48765,0.49401,0.49401,0.49401
"469.22701",0.57018,0.56537,0.56414,0.56397,0.56397
"469.38948",2.4588,2.4327,2.4302,2.4293,2.4293
"469.38986",1.9907,1.9762,1.973,1.9726,1.9726
"470.23041",1.1089,1.0967,1.1011,1.1007,1.1007
"470.23034",0.35267,0.35202,0.3529,0.35313,0.35315
"470.23014",1.9444,1.9218,1.9181,1.9177,1.9177
"470.39295",1.8734,1.8642,1.8633,1.8629,1.8629
"471.27325",1.0537,1.0556,1.0553,1.055,1.055
"471.24287",0.31068,0.32242,0.33197,0.33188,0.33188
"471.27863",0.86596,0.88737,0.89002,0.88974,0.88973
"471.27863357",0.1175,0.13457,0.13797,0.13803,0.13803
"471.28815",0.65505,0.68257,0.68198,0.68209,0.68209
"471.2424",1.531,1.5152,1.512,1.5115,1.5114
"471.26742",0.20699,0.20612,0.20575,0.20579,0.2058
"471.34799",1.4521,1.449,1.4547,1.4564,1.4564
"471.26693",0.6623,0.65602,0.65522,0.65565,0.65565
"471.34834",0.59086,0.6032,0.60189,0.60189,0.60189
"471.34847",0.633,0.632,0.63066,0.63051,0.63051
"471.23358",1.8673,1.8719,1.87,1.8697,1.8697
"471.32452",0.57297,0.56634,0.56519,0.56797,0.56803
"471.34812",0.48193,0.48688,0.48591,0.48574,0.48575
"471.33283",1.4529,1.4363,1.4339,1.4334,1.4334
"472.28156",0.76959,0.78487,0.7876,0.78736,0.78735
"472.24585",0.36803,0.37347,0.38013,0.38002,0.38002
"472.28131",0.20969,0.23134,0.236,0.23602,0.23602
"472.24592",2.8128,2.7885,2.7824,2.7815,2.7814
"472.2707",0.27225,0.27365,0.27304,0.27303,0.27302
"472.27011",0.50099,0.49546,0.49538,0.49522,0.49521
"472.24551",1.7269,1.7091,1.7054,1.7048,1.7048
"472.35177",0.89023,0.92721,0.92518,0.92496,0.92495
"472.35181",0.63348,0.64892,0.64757,0.64746,0.64745
"472.33581",2.3541,2.3284,2.3234,2.3227,2.3227
"472.35162498",0.73162,0.73727,0.73597,0.73572,0.73573
"473.30344",0.18675,0.18561,0.1855,0.18908,0.18912
"473.27707",0.70705,0.69886,0.69792,0.69798,0.69797
"473.28273",1.1018,1.0901,1.0877,1.0876,1.0876
"473.25182",0.86629,0.86297,0.86367,0.86338,0.86337
"473.23684",0.64673,0.65047,0.66455,0.66434,0.66433
"473.28322",0.43221,0.42778,0.42985,0.42971,0.4297
"474.28041",0.88068,0.87057,0.86901,0.86917,0.86917
"474.28556",0.81506,0.94321,0.94992,0.94969,0.94975
"474.24773",0.44533,0.44803,0.44874,0.44912,0.44912
"474.25518",1.1107,1.109,1.1081,1.1077,1.1077
"474.28641",0.10386,0.10347,0.13038,0.13038,0.13039
"474.92191",0.51776,0.52332,0.52594,0.52598,0.52597
"475.21581",0.98517,1.0105,1.0095,1.0094,1.0094
"475.26746",0.76284,0.75644,0.75479,0.75458,0.75458
"475.28932",0.16151,0.15979,0.17447,0.17449,0.1745
"475.28826",0.88721,0.88488,0.88312,0.88289,0.88291
"475.26742",2.0102,2.0237,2.0218,2.0214,2.0213
"475.23431",1.4386,1.4396,1.4374,1.4369,1.437
"475.34264",0.54847,0.54743,0.54681,0.54673,0.54674
"475.26819",0.074982,0.22519,0.26412,0.26412,0.26412
"475.34341",0.51423,0.51962,0.5192,0.51904,0.51904
"475.34313",0.87368,0.90364,0.90266,0.90237,0.90236
"476.27081",0.71868,0.71251,0.711,0.71078,0.71077
"476.2786",0.40909,0.40645,0.40562,0.40549,0.40549
"476.27862",0.73054,0.73502,0.73375,0.73373,0.73373
"476.21833",0.83359,0.85929,0.85849,0.85845,0.85844
"476.27086",0.58952,0.61924,0.62943,0.62923,0.62922
"476.27073",0.78946,0.79836,0.80858,0.80831,0.8083
"476.27833",3.0883,3.0526,3.0458,3.0448,3.0448
"476.34675",0.84218,0.85706,0.85911,0.85882,0.85881
"476.3466",0.39608,0.40629,0.40543,0.40539,0.40541
"477.25017",0.98239,0.97677,0.97473,0.97498,0.97498
"477.28162",2.9025,2.8688,2.8626,2.8617,2.8616
"477.25023",1.7962,1.7782,1.7747,1.7741,1.7741
"477.39231",0.13956,0.16019,0.16002,0.16004,0.16005
"477.28222",0.068207,0.094049,0.094142,0.094472,0.094572
"477.28177",1.0145,1.0054,1.0032,1.0031,1.0031
"478.29415",0.38005,0.3801,0.37928,0.37916,0.37917
"478.25337",2.0759,2.0624,2.0579,2.0579,2.0579
"478.39567",0.14008,0.16138,0.16121,0.16124,0.16125
"478.3473",0.4504,0.46769,0.48977,0.49049,0.49049
"479.29767",0.44476,0.4452,0.44425,0.44411,0.44412
"479.28428",0.087612,0.093532,0.12279,0.12339,0.12348
"479.30157",0.42501,0.42422,0.42328,0.42321,0.42321
"479.26553",2.7589,2.7279,2.722,2.7219,2.7219
"479.32001",0.2134,0.21117,0.21204,0.21223,0.21223
"480.31022",0.66994,0.66217,0.66071,0.66048,0.66048
"480.30979",0.54727,0.54156,0.54053,0.54043,0.54044
"480.17773",1.0773,1.0657,1.0633,1.0631,1.0631
"480.26709",2.3742,2.3732,2.3693,2.371,2.371
"480.2691",1.9729,1.9597,1.9554,1.9554,1.9553
"480.29988",0.74792,0.78453,0.78913,0.78887,0.78887
"480.32344",0.25162,0.24899,0.24986,0.25019,0.25018
"481.18811",0.15809,0.19713,0.2349,0.23491,0.23491
"481.28131",0.65408,0.66518,0.66971,0.67457,0.67468
"481.26947",2.1392,2.1155,2.1109,2.1141,2.1141
"481.26304",1.7851,1.7652,1.7616,1.7615,1.7615
"481.31759",0.22456,0.22857,0.22833,0.22876,0.22876
"481.35345",0.40113,0.40972,0.40941,0.40972,0.40974
"481.31719",0.16229,0.16939,0.17737,0.17991,0.17992
"481.30613",0.41802,0.43191,0.43246,0.43342,0.43344
"481.35398",0.042889,0.045306,0.058848,0.062629,0.062639
"482.26587",0.058796,0.063187,0.13271,0.14655,0.14656
"482.2844",1.8149,1.8331,1.8322,1.8344,1.8344
"482.26652",1.6889,1.6694,1.6687,1.6683,1.6683
"482.32085",0.32013,0.32734,0.32774,0.32795,0.32794
"482.35709",0.38826,0.38464,0.38387,0.38386,0.38386
"482.30307",0.43341,0.44003,0.43905,0.43894,0.43895
"482.35727",0.056535,0.060742,0.064261,0.067127,0.067139
"483.243",0.32366,0.34854,0.34798,0.34815,0.34815
"483.28673",2.3475,2.3315,2.3264,2.3264,2.3264
"483.2733",0.76001,0.75123,0.75022,0.75004,0.75004
