"Sample","SA1","SA2","SA3","SA4","SA5","SB1","SB2","SB3","SB4","SB5"
"Label","A","A","A","A","A","B","B","B","B","B"
"1001.23635","4282100.71632","6213170.54647","4450629.37388","4424819.2629","6260343.0681","5992367.29107","4291152.16571","4200434.51021","4162736.07533","3999529.83913"
"1002.23909","2294876.43721","3394668.45203","2400992.31573","2364335.96796","3323507.84224","3252397.98679","2423811.14687","2292209.26422","2173758.33426","2062978.26109"
"1003.2354","2683284.77222","3868140.27165","2828554.72275","2726228.5832","3830294.48071","3559090.69866","2727023.32863","2509205.42296","2470018.32896","2277997.23937"
"1008.21633","364504.14273","472427.69912","361226.68137","368446.82748","455802.48836","409566.36808","320181.7151","378564.10528","397952.15754","350845.76688"
"1009.21869","238578.26538","308811.81049","235671.56763","208983.40235","226914.09383","277163.96601","237380.70679","247541.92503","197337.72919","256273.10474"
"1014.5121",NA,NA,"2468.45748",NA,"5152.31631","425196.80193","622768.54172","1739950.03041","1447865.41643","671245.62027"
"1015.51555",NA,NA,NA,NA,NA,"258402.19021","744576.01368","1037671.44884","846671.7541","379234.44848"
"1021.31219","1518793.62209","1843275.43766","1888471.51493","1823140.65212","2583996.44061","1736007.31463","357024.53466",NA,NA,NA
"1021.31284",NA,NA,NA,NA,"37651.75111","5492247.67033","5978575.93072","5713574.22934","5412026.40773","4844097.04506"
"1022.31513","894805.67699","921945.83842","1025220.42604","1028362.67296","1389603.74708","805782.02598","108936.84567",NA,NA,NA
"1022.31595",NA,NA,NA,NA,"2743.50231","3256470.89011","3415461.50838","3357311.85294","3209160.74291","2839671.21697"
"1023.31921",NA,NA,NA,NA,NA,"1002102.72092","1048691.31456","1024908.26898","1001672.88689","878423.74161"
"1039.30673","244358.01863","389872.88454","522422.31843","477254.05813","635114.10024","1196293.37084","1295272.85794","1388410.35256","1333577.17869","1058593.95912"
"1040.31012","102670.10572","135297.82665","259757.95633","224444.60028","261068.82611","665367.73188","779511.50888","584066.02792","774849.47257","554016.17727"
"1041.3299","881150.03357","841421.72936","962408.01131","823867.46314","921140.30548","911015.15645","858990.45378","917476.61963","792577.06522","866958.34492"
"1042.33295","531041.01219","494834.80013","456009.5677","546210.31033","578486.15593","588792.90946","457680.71881","558175.08646","544589.36638","581951.79766"
"1043.31352","22857814.06368","27151336.99603","26724193.71027","28783830.971","33260261.15455","4967693.26412","339169.85603",NA,NA,NA
"1044.31647","15230715.67997","18381173.47796","18032792.55324","18963589.17404","22520110.34889","3283323.21588","195592.51542","784.41733",NA,NA
"1045.31709","6961183.41239","8348105.81524","8316861.59784","8645174.50791","10022740.25938","1488342.59976","33680.43616",NA,NA,NA
"1047.37128","15056067.57634","14077646.42163","11528701.60614","12037954.01275","10015669.39096","206079.01027","12248.67357",NA,NA,NA
"1048.37416","9807680.16795","9378382.66837","7647981.05217","7862029.17058","6631220.93197","160685.49548","3909.58124",NA,NA,NA
"1049.376","3581916.66139","3438010.27559","2777938.76068","2940070.94607","2465164.04434","21033.43549",NA,NA,NA,NA
"1050.72614","578355.81845","594303.65309","206431.56844","527151.43261","413874.05919","462955.76119","378589.52485","417118.95269","400342.91849","457464.38287"
"1051.72986","339107.63211","424963.62404","313749.37891","329818.18956","279885.44666","306331.98101","242663.51599","190147.07082","279089.63247","210061.75442"
"1058.39998","1673023.74493","1631445.568","1568507.231","1713118.57212","1590432.04686","1501585.92234","1360398.71534","1537979.39559","1473330.49943","1482395.50082"
"1059.40288","958348.89337","916570.96343","915149.79649","894435.04604","848573.80466","876955.27075","816826.20703","791794.53243","844399.99646","566634.05569"
"1063.35554","2890453.86498","2789457.79273","2951460.74202","2832277.45465","2993932.68181","2867794.15763","2933295.22045","3143120.02088","3046516.49216","3034756.68645"
"1064.3589","1635542.33762","1617388.21187","1654610.99888","1655945.33132","1740115.06599","1738028.35009","1656224.70422","1746117.54667","1714298.38943","1653500.43431"
"1065.36227","460173.10213","389944.17758","475631.2133","450332.17168","465203.93677","457311.28467","355972.05549","494214.22896","335782.335","324062.78911"
"1065.29556","12062202.55297","11582077.19872","11914234.82329","12437369.5937","12239018.93625","4917946.07072","890964.84241","3778.00885",NA,NA
"1065.48647","1489039.97049","813171.90202","198768.54332","239177.35651","39955.21679",NA,NA,NA,NA,NA
"1066.29866","8198223.27235","7895315.84335","7926265.00582","8351829.61598","8297706.58261","1383827.35854","83767.70512",NA,NA,NA
"1066.48997","1052908.31736","488349.87967","115723.75129","160288.35839","20030.08356",NA,NA,NA,NA,NA
"1067.29913","3661023.7364","1602098.10985","3606748.53924","3644392.05641","3634137.93748","566236.76357","14019.45929",NA,NA,NA
"1070.04546","496516.67589","658064.5936","581651.13902","543831.93065","613478.08633","622631.88187","550390.71889","528009.65851","640784.72981","610505.24779"
"1071.04857","154426.90274","251052.10088","186819.97604","199561.85041","284270.6918","219995.71336","202102.93947","211340.79487","286921.62331","301158.68138"
"1072.04423","308637.26621","409434.49549","339639.54187","300786.1602","346876.12167","395439.19052","314778.84834","318816.912","361846.73539","395009.77636"
"1084.56937","2213160.03533","3324612.27494","2362559.52212","2359315.88253","3221590.96314","3012728.43789","1851126.45629","2642876.13272","2531463.45563","2475681.95093"
"1085.57253","1612575.87465","2210852.77688","1705207.20305","1594568.76563","2192785.42284","1998048.48935","1554264.60278","1802717.28893","1788227.27243","1659005.6124"
"1089.3429","1775195.65427","2075362.495","1691534.0659","1721678.54332","2128908.295","2029606.18383","1589481.72396","1711778.82981","1712758.95138","1710841.54446"
"1090.34644","971693.99488","1472009.12829","1009663.00673","1151223.30784","1293142.64551","1368395.17031","1042449.82453","1145793.70105","1132673.16638","1207313.45443"
"1109.03644","2435709.67285","2179813.59838","2792456.30784","2825941.4711","2306942.50023","1975245.2882","2494472.18944","2138087.14055","2526977.85971","1978648.64664"
"1110.04021","1273058.94829","905112.22659","1277008.5807","1353952.42392","1034986.9743","683296.82344","1158782.68235","1071389.36319","690107.88502","224459.11061"
"1111.03467","3614124.67669","3291707.09645","3923812.58438","3807674.56602","3006718.87675","2645856.54332","3673140.57489","3186045.499","3145572.6577","2871854.82533"
"1121.38288","1049809.09862","1106274.62511","1254700.28894","1019340.1243","1273008.06664","1172453.9984","117485.16484","18351.12801",NA,NA
"1121.38369",NA,NA,NA,NA,"39466.0862","825857.33255","1243592.40284","1398588.28379","1351234.65784","1420939.02587"
"1122.3864","600122.42377","678071.10941","863313.99807","753509.6354","875612.36936","230712.16957","62895.67797","8676.58235",NA,NA
"1122.38692",NA,"8169.58951","25828.48855","5791.65792","104079.70469","788427.25321","819011.29559","928071.05793","960291.67214","972500.94394"
"1131.01903","2463723.59768","2460212.79023","2963438.34908","2855448.19756","2378570.35564","2206265.78103","3105068.7215","2801810.66297","3140584.65262","2857218.19223"
"1131.5801","485939.27338","984158.97005","1126773.35387","961169.3125","1036505.77613","376677.84875","18500.65106",NA,NA,NA
"1132.02118","854741.97604","1022792.43542","1437303.25634","1244256.26918","927284.74536","983694.90049","1483236.80274","513061.22313","1533670.19229","1354080.35734"
"1132.58384","236469.92813","693943.93017","355999.97939","679403.55968","630891.63594","160818.64404","21195.24221",NA,NA,NA
"1133.01657","3522722.2039","3237799.10394","4259656.712","4012726.02425","3407807.08766","2882162.62952","4253790.06836","3921550.02787","4122229.75453","4245072.28794"
"1133.6311","1521171.38016","2857497.73552","1888165.88168","1830278.77795","1856329.80702","2346395.8504","1789437.08062","1812112.68985","1760794.66444","1745571.95312"
"1134.63421","1117219.88498","2015268.72596","1398964.80569","1313610.44681","1429127.51267","1718447.44349","1268113.58274","1264286.58222","1245012.19384","1280972.15781"
"1176.42116","2722693.53668","2995000.95358","2620897.53298","2621987.86842","2981462.24642","3044206.76696","2761901.25462","2740523.51334","3075917.63457","3294959.07415"
"1177.42413","1953196.85915","2095245.64631","1852118.28838","1860964.87649","2038840.7719","2176993.62097","1933987.76435","2028804.91239","2229460.73329","2279287.79123"
"1178.42611","780992.13344","933563.09295","515511.0396","807439.20968","927927.66926","934759.12103","758406.06937","804416.46783","885411.69333","946480.18037"
"1190.4917","2717679.6322","2656114.89119","2730703.6587","2888784.03488","2743219.0533","1897968.41378","1134216.00538","170790.46697","30662.98865","1757.06632"
"1191.49492","1800283.9413","1742822.45979","1709643.84575","1812839.73563","1770606.62081","992084.88461","468626.26475","19873.25245","12043.5836",NA
"1191.49488","21920.44728","126830.03311","160182.55878","184069.5476","437643.26616","1877198.77939","1951313.82937","2045140.52577","2093163.00246","2123275.05742"
"1192.49762","594750.73026","558730.47124","514005.35841","624842.65262","536856.57949","241763.89934","47317.39854","1629.48499",NA,NA
"1192.49833",NA,NA,NA,"2313.41124","9142.15821","539222.28018","175318.02063","533354.87938","558642.06221","490310.2076"
"1236.66545",NA,"3112.3202","11914.0456","3255.57464","89823.91996","1138978.87186","1091040.47884","929674.50653","668133.52274","124288.746"
"1237.66753",NA,NA,"14898.79173","24250.205","541492.75092","859015.83061","920372.7735","830181.78112","457263.57218","266182.33112"
"1263.49882","1288691.00951","949373.92989","1268767.33157","1141446.98593","992495.3275","1275738.80975","1411142.25656","1560862.51105","1883820.10684","2035563.88902"
"1264.50228","1056149.73789","523843.65137","910753.61734","983321.51772","733117.05958","1010255.27841","1118806.44007","1181235.31218","1471403.04031","1607105.25315"
"1270.44919","3905143.79169","3914469.38656","3806955.33824","4303676.41945","3841970.11448","2650389.80872","1570518.39841","253973.90595","66745.21094","5051.92708"
"1270.44878","64767.85904","161478.8971","273013.63212","280917.93667","542394.22137","4081223.57526","4291090.9569","4498337.78432","4400299.5619","4432901.28189"
"1271.45207","2633801.55027","2588824.24472","2466116.07156","2772377.2637","2516715.29704","1405233.84405","596526.75542","23927.35344",NA,NA
"1271.45218","19279.24791","53016.3128","50123.23704","153138.45621","209435.8636","2667712.62368","2798130.09773","2893432.89337","2835068.21014","2927917.68358"
"1272.45352","1122603.13833","1104988.31665","1081305.69541","1225453.95362","1095910.07551","647186.13001","427098.51462","9603.76078","8271.47826",NA
"1287.47569","1475391.11375","1411286.68829","1355601.0422","1418453.42098","1375875.8698","856570.98395","414641.72083","51857.12988","10468.40032",NA
"1288.47875","989881.46933","978326.62771","943747.18308","931161.53453","800390.77282","589767.8678","245012.06606","61560.11506",NA,NA
"1289.48039","375221.09439","395209.37375","350347.3939","357908.67148","369267.87417","51787.0867","2885.44943",NA,NA,NA
"1290.6331","1498471.11029","3178081.34398","2719018.22048","2650984.73137","2572629.47349","2997135.46559","2645543.49367","2342207.41004","2377067.47531","2245713.13143"
"1291.63633","1118593.35913","2541610.80196","2086487.62347","2053015.69423","2039766.25144","2251077.97055","2076101.03687","1760980.63831","1870587.22159","1917548.65034"
"1295.58794","531202.26987","1359845.99548","952316.6115","863356.01531","892421.41159","1401985.23245","1026210.98056","838463.68856","899252.87531","854544.34444"
"1296.59165","445949.21749","1199978.38218","771620.75003","736249.56797","707010.88885","1018887.2876","634397.04141","699522.08501","821239.12864","391781.01959"
"1409.68001","305136.25203","313092.6375","226105.78871","306614.6322","297269.55553","271133.19952","294003.59083","285208.0038","260087.74663","331640.02972"
"1410.68297","211421.84128","192719.05136","183750.68742","217038.91319","154674.06082","177510.72222","143103.59499","162399.07998","154274.01533","200544.2997"
"100.11221","11303329.38033","1158365.26048","1693110.13992","1828888.94571","892372.56996","2335551.67432","1685220.84177","2077418.92043","100003.05627","718554.79097"
"101.10756","4001474.84855","3957618.61966","4250183.40549","4224430.45276","4238998.14522","5115195.63361","4251722.11819","4208376.20676","4421495.67551","4382839.39208"
"101.98443","691699.31012","597986.84924","610966.98415","616126.81651","671763.06811","677502.51288","615060.75093","525270.44207","599414.52156","712911.80114"
"102.52252","7462122.37837","7446367.21972","6659881.82688","4837921.30498","4841080.47162","4820227.49537","4699672.35599","4606132.06982","4948670.90424","4812147.83463"
"103.03194","1273500.72922","2222602.22261","961784.40198","2277468.58662","828686.30854","2752855.86874","2112122.44264","2130870.60325","669666.74195","674785.24"
"105.07011","909469.05367","2328411.42043","1881824.05771","1990667.25443","1643744.34729","2405171.40347","2438224.60429","3538552.09735","2898035.59671","2931406.12824"
"105.04256","3692644.16014","4979144.34262","4237791.71145","2354526.32164","3305529.90887","4257262.92583","4603540.08292","5662273.76431","4484279.59755","3027978.54352"
